soil_quality,seed_variety,fertilizer_amount_kg_per_hectare,sunny_days,rainfall_mm,irrigation_schedule,yield_kg_per_hectare,soil_ph,farm_size_hectares,pest_management_score,harvest_delay_days
91.638958,0,68.274484,101.719949,492.532888,3,296.791490,5.529235,145.191695,63.598887,3.327888
52.548864,1,137.783488,103.606567,451.139925,6,846.935122,6.382819,63.140138,90.187100,3.901839
55.293402,1,132.833296,108.247933,617.599434,6,806.119943,5.694284,75.854702,94.379172,10.325163
91.866127,1,263.608501,107.805097,390.822289,6,1017.208784,7.602624,27.497290,55.270208,7.877622
66.116677,1,236.467672,95.390399,442.955582,6,953.544099,6.915287,179.565728,80.102981,4.176507
91.968643,1,88.282854,104.214608,428.344298,6,810.525481,6.577760,163.284187,52.899841,1.987820
65.811037,1,278.213187,115.725835,569.273099,4,853.284413,5.892863,243.395684,46.110990,0.326901
99.014813,1,103.286666,89.139372,512.367560,3,679.668337,6.288550,66.494336,53.781274,3.890028
83.820900,1,264.210055,79.247421,410.701692,6,945.982263,5.979505,198.810664,43.930094,8.516193
91.262436,1,186.638263,94.132508,644.050002,3,603.606930,7.182711,221.076812,87.061704,10.940858
90.052101,1,69.729090,119.875862,370.709972,6,943.683805,6.805209,214.463339,69.758230,2.973233
86.713806,1,228.007040,101.393965,383.814449,4,839.026179,6.830468,142.759265,50.506551,8.174763
86.839188,1,62.996378,93.949516,487.502816,12,1053.216061,7.179317,180.536478,83.039686,13.297667
60.582905,0,201.966312,103.562626,580.812537,6,526.786113,6.903173,48.077713,95.578432,12.586967
66.913904,1,83.732092,106.645997,516.508899,5,741.476003,6.076279,45.851110,78.894468,0.942293
52.144190,1,217.052083,92.624550,470.418773,8,916.926291,7.266382,166.402307,77.906402,2.291463
93.880919,1,70.280631,91.400976,464.152369,5,788.425655,6.826845,210.153949,94.158040,10.920630
87.792373,1,125.041904,112.468438,463.537829,5,870.711327,7.793055,135.398056,98.487300,3.860399
77.516934,1,282.591599,86.688313,686.499961,5,860.776198,5.987266,211.337793,52.281044,6.935926
80.830090,1,176.581596,116.599002,727.783235,1,560.747348,7.130112,209.865424,85.059026,6.390500
98.837179,1,230.132485,97.151936,362.064990,5,884.517424,6.539365,94.433947,89.402319,1.365595
59.411719,1,55.909910,84.419302,387.474049,2,511.018095,7.592539,24.097274,87.697786,8.336098
82.468053,1,224.729683,109.819077,410.515949,5,888.275779,6.500983,166.568059,57.316477,2.164837
78.345759,1,215.006120,92.416860,388.119416,4,860.456653,6.350922,76.133459,68.338292,10.318230
99.349900,1,77.457678,86.840161,537.713826,7,860.979240,5.602785,241.708059,54.486611,12.085930
88.493576,1,293.480224,67.220927,585.688694,8,952.733294,5.839323,85.362606,98.102631,3.955828
68.504818,1,70.165400,92.254937,527.657825,8,872.578409,7.563093,246.352760,55.930163,12.590574
58.299748,1,195.258652,87.321541,466.910581,5,760.573358,6.435739,96.777008,52.197462,4.251936
96.562969,1,229.779521,99.091966,474.017903,3,818.418312,5.641586,15.702223,62.763609,6.879920
50.306774,1,147.474470,97.152213,485.238570,3,651.979259,7.600364,140.111545,90.835257,2.753322
73.441998,1,60.133219,109.635633,536.277315,7,745.667804,5.897309,211.826576,73.955122,10.933362
50.104194,1,274.113925,97.957196,689.896931,4,669.218554,6.076310,227.264390,74.857065,8.622668
61.607056,1,66.521003,101.207668,515.089943,9,1031.813187,6.840294,11.259287,64.505299,6.791397
58.391574,1,254.311943,108.509921,610.897889,6,809.206958,7.381212,71.996829,62.320847,1.143426
55.179135,0,95.111973,104.480574,602.480765,4,364.861209,6.827089,245.116671,56.386878,12.681418
80.711217,1,246.737459,95.683319,494.838488,3,746.389823,5.816448,62.845425,47.154782,4.088471
83.611285,1,188.902825,87.963143,385.666737,7,974.479973,6.137861,80.265514,76.065639,5.706891
63.937084,0,277.683030,102.603013,502.289505,5,595.317546,5.754484,64.607931,69.002073,10.844049
58.954176,1,106.472795,114.576708,651.870764,5,678.240616,6.662881,229.230280,94.981155,4.342216
59.232461,1,53.704269,90.120681,511.000684,4,673.253977,7.102938,223.456677,56.926236,6.406985
53.861318,1,180.816487,89.177311,655.781789,4,604.977146,6.946462,125.661795,77.557539,0.648391
83.055876,1,209.611466,101.867516,490.633436,6,881.406048,7.392946,120.441996,70.188967,5.808328
92.869403,0,215.974718,99.581049,528.593597,5,518.235327,7.171727,144.124708,60.180774,6.447888
66.086221,0,214.275559,105.651823,596.468643,8,698.531069,6.737821,13.615612,86.974682,9.529045
80.549029,0,158.159459,87.351719,536.393561,5,478.719835,7.216334,27.078660,75.276830,13.952179
78.909802,1,77.071100,101.983288,453.851498,5,838.679517,5.899494,240.423070,99.397822,6.176484
85.159305,0,69.270532,101.625714,549.723980,8,544.036104,7.392338,62.255745,90.238574,12.840402
72.484722,1,251.040007,111.572420,664.826888,9,988.357804,6.095830,131.123078,81.805773,4.411952
51.880009,0,229.772574,102.731349,417.993753,3,465.777623,7.664466,105.944525,88.395851,9.938652
74.480875,0,136.075460,77.995693,593.655856,3,275.475728,5.963724,40.708209,88.299065,0.313690
61.231783,0,101.565317,105.837747,483.087370,3,372.037014,5.729007,228.672737,97.403868,6.081823
70.264346,1,129.421024,93.776566,598.187169,9,939.403181,7.571948,150.496129,71.980119,9.750763
52.222169,1,161.109812,99.714340,442.604898,6,831.293843,7.508439,164.148568,53.837550,3.623741
71.334571,1,297.095099,102.899083,554.800545,6,936.633059,6.825460,32.169342,40.246109,6.615209
79.283388,1,293.962527,96.582942,445.226128,5,964.537942,5.893739,231.618306,62.764623,13.084485
63.433714,0,184.349020,80.476586,520.021899,2,208.276547,7.419091,180.522207,75.201245,5.272905
72.777586,0,161.918092,113.125170,537.854195,2,252.507706,6.404367,26.605120,94.943251,3.858881
69.664447,1,289.789529,101.719901,638.053358,3,705.367780,6.378406,43.722004,95.956540,9.649593
92.584621,1,95.944323,96.516422,285.423013,6,914.726153,6.121370,243.248851,75.999378,7.107547
83.584493,1,184.324385,106.115695,593.024853,9,1062.059073,6.214988,56.438493,73.972399,13.098818
55.064993,0,171.619642,80.103106,414.009617,6,609.734308,7.590520,246.743504,45.344445,5.965521
58.165223,1,295.338671,87.366757,385.696644,7,1036.137321,5.889067,180.830898,83.131946,7.639361
99.398683,1,283.623802,99.891702,341.774381,2,840.812540,5.895419,112.237674,94.007892,6.325015
96.960108,0,196.428396,121.014958,515.767233,11,966.714907,7.255604,233.635312,63.109928,9.657194
86.660352,0,260.019810,94.302848,455.051357,3,505.355474,6.998131,116.911535,63.478038,9.968431
98.540928,1,263.897768,96.120441,679.400838,9,993.936900,5.862823,223.002735,49.993711,11.081636
65.400917,1,279.130612,105.127959,482.807230,4,848.814990,7.146487,247.318282,62.070819,11.637433
90.372302,1,165.594866,109.326926,490.468938,8,1116.127621,6.155676,5.308601,88.175656,10.110913
56.046049,1,205.539453,86.078349,529.543380,3,651.951829,7.787858,221.912007,71.384155,0.068986
88.929213,1,165.072562,70.573974,524.461403,2,594.409681,7.033990,142.976813,70.821433,6.430292
88.630207,1,274.687856,89.503412,503.015702,5,996.131110,7.340812,55.371093,93.687895,12.423676
78.257147,1,107.759908,110.875927,591.898397,4,605.519778,6.320098,23.552538,72.400295,2.202309
76.707801,0,110.096020,95.529469,572.154588,4,319.814686,5.602873,172.972771,59.813876,13.125313
69.489321,0,52.607771,91.018326,495.913218,6,493.993292,6.530777,60.161792,40.383088,4.654893
50.682770,1,117.142949,117.391443,470.185548,1,580.513456,6.268797,40.518761,68.231572,7.550233
85.401952,1,133.348946,111.429659,654.707067,6,703.274839,7.312148,233.680341,98.277658,9.175420
55.571715,0,285.636864,105.976502,621.865627,6,559.750767,6.260530,75.985816,60.428693,0.633809
54.289730,1,233.520233,98.757926,466.040455,9,1104.249196,6.355461,112.769528,83.133165,11.568998
82.339629,1,83.449603,99.949641,553.645727,3,632.218501,6.776831,108.853982,68.529526,1.793903
61.836708,1,252.930812,99.119158,414.819568,3,796.275878,6.470614,77.632857,95.598372,10.196722
67.470665,0,112.225316,106.808573,466.274430,1,264.617850,7.321412,245.187904,47.216939,2.375726
88.932046,0,186.738785,90.904430,665.498549,3,387.652322,6.765341,48.828263,75.197433,5.921715
99.480422,0,104.284411,105.121066,237.036327,6,703.947705,6.066368,70.183418,55.446983,8.250025
52.713320,0,240.442483,106.298606,557.329521,4,413.285820,6.841478,42.294815,59.128583,9.216210
94.413252,1,240.214390,88.418890,539.741830,7,939.379413,6.720933,245.712758,59.487888,1.332925
74.249341,0,110.353959,108.337912,552.835502,3,378.135068,7.504925,71.724881,59.857091,8.393274
80.809150,1,247.073263,105.498040,391.789525,4,848.394451,6.201104,166.079697,41.230851,8.293401
78.316941,1,299.761216,118.637923,427.924793,5,949.277539,7.121537,149.766444,80.592024,2.561830
64.499517,1,51.844589,95.367227,501.821956,5,708.344552,7.248939,234.612893,65.324233,13.385210
71.499839,1,278.094750,97.849261,576.291931,3,741.834523,7.707696,107.704024,49.233844,13.522202
69.442531,1,190.556655,93.287509,468.033670,6,759.434705,6.503616,26.244033,78.465973,9.919916
94.671696,1,153.045319,101.274137,477.731233,8,935.436491,7.090270,157.794550,74.922117,6.814474
83.039928,1,163.173386,97.683658,538.255603,3,688.793808,7.258509,141.093495,68.014194,10.105286
73.431711,0,243.076613,111.292972,252.152899,7,829.686033,6.192941,70.450989,98.977342,4.237029
66.135198,1,251.959981,100.598644,511.540415,3,772.589571,7.539890,190.115104,67.157692,11.598496
60.318651,1,296.346185,88.835361,452.849536,2,762.196443,6.778165,30.598469,90.676742,10.912426
88.697637,1,273.817409,88.601594,501.024261,4,840.847742,6.512524,78.048184,92.845810,2.867225
97.377866,0,157.846646,122.262903,501.367227,4,510.148649,7.713918,82.356072,64.349240,6.749406
97.068885,1,177.735587,97.391404,571.250777,3,723.166032,5.868974,136.327517,83.319341,12.864151
87.607107,1,89.330893,74.921705,383.898901,2,613.403561,6.609421,169.736775,49.782751,6.728546
77.401091,1,249.452315,115.511287,284.930014,4,1004.794670,5.805076,60.427220,67.105916,7.570269
67.593452,1,176.185205,124.303167,475.984849,4,787.881855,5.553556,22.442188,88.451227,11.023547
84.128212,0,157.028230,115.692891,664.894618,5,468.147676,7.326450,194.731172,43.084116,1.300057
81.111553,1,261.617953,84.488304,455.672111,4,821.743404,5.931190,156.192812,40.637606,9.303326
98.471612,1,198.597452,102.620675,506.601022,4,851.230518,7.431806,60.787751,79.659290,6.655496
51.447627,1,161.110502,121.516108,478.521510,5,706.343986,5.515821,151.779973,66.482926,7.330952
51.522702,1,243.575314,73.298968,438.191279,0,517.159295,5.712338,192.309986,67.715545,12.172763
72.125302,0,288.317256,92.089592,496.102232,8,729.922444,6.289966,97.956379,45.337971,0.077280
77.426539,0,98.737722,75.454657,672.742979,8,451.712946,5.892332,13.887065,62.127905,10.668390
98.318587,0,114.782734,109.958217,419.712422,6,519.567935,7.469678,186.067444,60.499032,2.779583
89.844878,1,204.739094,106.681797,611.605223,7,900.950954,6.776588,29.161446,44.691556,3.265031
71.122802,1,123.022550,99.717857,388.370087,4,741.268023,7.346015,31.344731,60.515686,0.578655
78.936408,0,161.875714,90.513908,715.580446,7,541.067233,5.581906,239.741078,43.863033,5.425294
95.837732,1,52.225242,95.924096,483.102966,4,683.851086,7.229950,94.123553,98.700122,7.491728
57.081488,1,155.255146,102.821653,443.230527,7,926.136605,7.614517,74.796548,55.944537,5.521400
86.278677,1,186.538179,90.430215,422.244492,7,970.548293,6.912828,136.549728,65.674909,6.966113
90.613321,1,176.104441,100.791317,429.839732,6,900.185521,5.845755,95.197529,94.075813,7.225835
87.458325,1,188.948977,98.431555,461.755201,5,805.295316,5.650895,6.399312,41.101723,12.294373
94.175068,0,176.764513,93.929200,683.731600,10,668.074017,6.808538,223.115476,65.779835,13.758810
86.052170,1,201.466835,98.662651,482.281811,7,982.470811,6.216522,192.764239,74.884496,4.657057
55.177360,1,188.961481,108.839994,364.147534,1,663.545805,6.385430,116.233668,53.682337,12.157064
75.041410,0,290.478549,81.175713,536.293113,8,694.863805,6.346578,27.472346,97.191082,6.354141
87.110240,1,137.484518,109.180830,557.284328,6,845.432886,6.393834,230.691142,75.571187,5.051871
58.613839,0,182.896185,116.050131,777.277613,3,327.310055,6.261049,136.650259,40.525531,6.398233
95.322248,1,208.828734,92.050781,518.434238,4,772.835223,6.432750,50.626500,81.354053,9.603670
56.407307,1,284.574389,89.492439,571.825884,5,780.768654,7.442004,191.393632,56.905789,5.837180
74.161450,1,102.550746,91.424076,565.829286,6,722.030550,5.649438,133.108117,55.480210,5.615113
94.588650,0,107.788585,104.368726,503.423721,3,358.485852,5.791006,169.494126,76.204296,9.314775
61.514253,1,95.209270,109.954606,604.173855,5,671.447899,7.324939,117.600982,55.935447,9.007891
74.387293,0,179.442117,96.634933,389.582215,3,391.120316,7.401126,46.266969,88.062717,5.509191
75.459298,0,177.034538,83.289433,554.123419,3,317.778282,6.449537,174.882160,46.313948,12.673949
85.770612,0,284.007314,99.111558,405.465561,3,541.429328,6.001811,206.949299,95.735371,12.980341
72.882409,1,207.538416,84.971928,691.860326,3,611.681720,6.120456,194.296787,53.771692,9.221631
67.616653,0,137.652686,98.736645,483.730116,3,462.796416,6.805111,146.392891,55.827128,13.093373
61.590360,1,209.951860,96.898596,520.940627,3,741.748111,7.493546,54.557281,82.143887,11.213856
82.803004,1,217.535595,111.006935,600.530457,4,796.577045,7.234624,103.777005,68.278894,0.716714
64.099330,1,293.057542,97.682124,644.577662,6,840.275062,5.795916,115.112330,92.345368,5.438705
59.960899,1,100.700601,104.593183,531.721418,8,940.353643,6.457754,115.110463,98.597468,0.017834
55.747607,1,146.831087,100.969705,373.083766,7,885.222334,7.148980,93.692839,84.740351,10.674144
81.200549,1,149.309614,82.283357,638.164959,11,1003.799792,5.662414,196.372084,49.870810,9.037085
52.785444,1,156.193681,106.608593,452.492895,6,941.685186,7.071636,99.633259,40.789111,0.861485
57.919574,1,232.713501,95.341774,330.344885,2,758.317317,5.763348,151.013599,98.442186,11.581807
80.454695,1,75.897033,106.288199,416.725998,6,754.086256,7.257709,11.662530,79.524918,4.234401
76.257986,0,273.546817,98.748805,487.604179,4,624.432307,5.539030,14.614167,91.009304,13.980894
86.098875,0,150.310574,113.727915,520.240876,5,526.909577,7.301309,246.063092,78.142792,7.841649
80.382800,1,243.767149,94.408729,402.869207,7,909.396722,5.834064,71.582144,40.206857,3.006912
82.503161,1,283.962413,112.093914,606.512284,5,976.893546,6.188783,34.099535,89.193264,6.801525
53.936180,1,174.451773,100.523389,636.772312,4,677.124172,7.244495,140.224548,44.106355,2.871030
67.640669,1,173.143401,114.141949,685.721277,8,907.007865,6.246224,216.737629,76.985944,5.123852
92.356857,0,280.592152,101.265929,385.898005,8,863.334412,7.034421,26.947780,67.948234,6.542528
99.089509,1,168.747313,85.060685,416.639167,7,953.897995,6.462312,173.695846,84.531287,1.293867
57.526253,0,110.908811,75.954607,510.857841,5,394.895918,6.440359,23.429595,42.312909,4.052977
58.532811,0,263.747461,101.113885,478.701817,10,948.480406,6.744791,80.354658,77.311082,11.970533
92.103704,1,93.147524,80.540288,545.021038,6,788.908697,7.385395,246.394260,74.486903,7.747086
64.743963,1,226.115278,103.708938,592.168330,7,966.775284,6.756103,39.405416,56.617470,10.837333
83.859185,0,217.449381,98.596711,482.843937,3,521.348661,6.086508,88.942388,77.297380,4.275662
87.141883,1,266.141465,94.838463,440.708861,6,1055.871487,5.525740,76.568430,97.912095,0.866570
98.776075,0,230.685632,84.587637,563.100945,7,611.099078,6.234905,164.972070,40.131692,1.006524
54.675630,1,56.910614,90.620478,374.018365,1,553.393347,6.626117,182.032146,90.554839,10.814358
61.669200,0,275.859150,106.889825,498.748288,7,788.237986,6.876402,147.420246,53.103010,10.907719
68.416308,0,110.945080,92.476359,490.387931,4,339.605349,7.229513,247.963802,56.530993,2.744200
62.244474,0,227.640141,102.474238,438.034006,11,847.413928,6.267109,145.374984,44.341499,1.451962
64.206104,1,189.106183,76.106989,417.189460,2,589.993255,6.877028,144.727986,72.419090,7.562345
53.199222,1,180.668234,110.231429,525.902036,4,751.143662,7.590607,21.736635,81.927594,0.495506
64.932872,1,211.772302,104.013664,332.776779,5,988.727667,5.691399,220.469060,46.884660,9.637551
73.759097,0,229.507074,92.299355,380.796824,4,529.914524,7.382245,244.415281,43.157733,1.479890
50.050882,1,170.387682,112.911474,475.233890,2,671.759512,5.610436,36.612626,44.709035,2.282184
64.211811,1,294.198426,92.844034,489.468332,8,1048.549644,6.195035,165.392666,63.760031,0.164746
94.534370,1,80.965374,96.333158,527.201346,7,831.715557,7.745719,154.922590,75.047366,2.835358
71.319846,1,164.611829,106.172172,636.261928,4,747.683457,5.651645,126.041369,40.688329,1.265608
54.185010,1,290.347867,95.031885,568.881550,5,834.749212,5.939758,189.327231,56.994573,0.872058
69.006715,0,124.250148,103.653340,512.121513,3,431.447697,7.538122,21.522633,46.027342,4.809639
73.178771,0,115.969298,93.561646,576.772439,1,173.661805,7.451518,36.008807,89.041833,3.715850
73.731871,1,179.347488,97.638752,625.570436,5,716.058265,6.490610,80.405520,71.070555,3.004911
94.917989,0,247.253963,97.540903,577.646937,2,397.450876,5.820226,38.069575,63.323552,0.972456
67.308194,1,223.460010,92.305042,481.024344,2,691.450640,6.290054,172.174558,79.907537,3.761931
50.125655,1,118.271342,98.107485,527.468450,4,699.143793,5.715106,18.109289,80.917603,2.284689
72.382017,1,62.994804,93.485452,561.395433,3,502.940374,7.093902,114.826372,91.882767,10.559109
85.803735,1,285.838041,102.884857,644.743788,4,777.428583,6.218994,196.834943,56.509704,5.612252
68.342865,1,143.749309,90.933705,468.952921,3,660.293142,7.427061,153.141529,88.031302,4.927676
69.077251,0,88.308166,74.802025,501.621144,10,697.000596,5.624696,242.762067,90.346930,13.604676
95.316174,1,291.103500,97.032185,544.272381,4,861.411997,6.487760,50.947515,68.427046,0.411319
93.662470,1,133.963797,113.413614,533.240632,7,1001.969572,6.638052,202.142245,67.252255,8.750964
58.760806,1,61.369863,97.900916,333.330052,10,988.650024,7.450454,123.614442,50.544860,3.473018
60.790668,0,121.930673,101.271230,581.368677,4,334.041602,6.410576,41.930817,42.944985,10.381304
