site_id,region,county_code,monitor_type,has_monitoring,station_count,traffic_index,population_density,industrial_index,pm25,ozone,co2_ppm,asthma_rate,median_income,green_space_pct,development_pressure,latitude,longitude
S1010,South,515,Mobile,True,5,53.6,1209.9,42.9,25.47,42.3,402.4,6.22,42365.0,28.8,High,41.13612,-90.69148
S1011,South,887,Regulatory,True,4,68.3,1148.5,68.7,,39.5,453.0,6.45,46482.0,31.2,Medium,31.14399,-108.57995
S1012,South,137,Mobile,False,2,66.0,1139.6,40.8,46.88,-5.0,403.1,5.71,57140.0,36.2,Medium,33.50384,-101.63333
S1013,West,978,Regulatory,False,1,90.2,1862.5,87.3,43.42,48.8,465.3,6.56,54890.0,30.5,Severe,29.83307,-85.38473
S1014,South,612,Community,True,2,49.0,782.5,44.0,20.42,36.9,384.5,4.74,44864.0,27.4,High,35.23379,-73.27832
S1015,Central,595,Community,True,4,78.0,1338.2,72.8,15.16,35.7,443.5,3.9,48425.0,25.4,Severe,31.37845,-122.13868
S1016,West,280,Mobile,True,1,64.0,1133.8,54.5,38.8,36.9,421.7,5.31,50552.0,27.8,Low,40.84596,-120.38652
S1017,South,132,Community,True,3,49.6,993.0,57.7,22.41,34.1,446.1,6.33,52031.0,31.7,Medium,48.38186,-105.80954
S1018,North,393,Mobile,True,3,53.8,993.3,27.5,,20.0,338.7,5.61,46940.0,41.8,Severe,27.2582,-111.11517
S1019,West,481,Regulatory,True,3,68.8,1082.5,51.7,19.66,43.2,409.7,5.06,58756.0,42.7,Medium,38.62978,-109.26647
S1020,West,513,Mobile,True,4,63.6,1081.1,58.4,28.46,35.0,405.1,5.25,33396.0,26.0,Severe,39.33383,-111.77698
S1021,East,628,Regulatory,True,3,64.1,1081.3,56.6,31.3,-5.0,397.1,5.77,45143.0,29.5,Low,46.65549,-113.24006
S1022,South,419,Community,False,1,49.2,876.9,63.1,,22.8,448.0,5.89,53322.0,32.6,Severe,37.87911,-116.98912
S1023,North,202,Regulatory,False,3,64.2,1206.2,47.7,19.85,27.5,414.0,5.2,51421.0,34.1,Medium,38.68958,-70.79764
S1024,Central,652,Regulatory,False,1,84.6,1573.3,82.6,58.46,40.9,475.4,7.0,56382.0,33.8,Low,37.14054,-116.20911
S1025,West,658,Regulatory,True,4,76.8,1169.9,75.1,29.15,47.9,469.0,6.07,57566.0,24.3,Severe,32.78144,-112.74678
S1026,Central,462,Regulatory,True,2,73.2,1444.6,69.5,19.11,40.6,437.8,4.97,44048.0,23.7,Medium,28.20463,-110.33972
S1027,Central,778,Regulatory,True,5,69.0,1271.8,50.0,29.05,35.0,403.6,4.77,57768.0,38.2,Low,35.78614,-70.85164
S1028,Central,202,Mobile,False,3,57.8,1207.2,50.3,29.59,23.6,443.4,5.05,42044.0,31.8,Low,28.13072,-81.04644
S1029,East,914,Regulatory,True,5,56.2,1064.2,69.9,34.61,28.2,442.1,4.35,56062.0,29.3,High,38.83559,-79.09228
S1030,Central,152,Regulatory,True,2,53.8,1100.0,48.2,45.93,34.6,417.7,7.72,62884.0,29.9,Severe,33.60681,-118.4764
S1031,NORTH ,897,Regulatory,True,4,52.8,1006.5,40.1,24.93,19.1,392.2,5.85,58681.0,37.5,Low,38.47245,-76.41218
S1032,South,222,Regulatory,False,4,44.7,966.5,34.0,24.44,24.2,353.5,4.64,50047.0,28.0,Medium,29.88738,-101.0289
S1033,North,079,Regulatory,True,2,53.0,1016.1,62.1,21.02,39.5,401.1,4.85,46249.0,24.8,Low,47.05154,-109.38768
S1034,NORTH ,200,Regulatory,True,5,73.1,1304.4,68.2,45.4,29.2,434.0,5.82,34945.0,10.5,High,46.23221,-91.39437
S1035,Central,762,Community,True,3,46.9,1117.5,44.7,29.19,44.0,416.4,6.54,50779.0,27.3,Low,31.08492,-77.22448
S1036,Central,099,Mobile,False,1,83.3,1605.6,47.4,26.77,41.6,417.2,4.34,36445.0,36.1,Low,34.38405,-79.7275
S1037,East,978,Regulatory,True,4,45.4,885.6,46.9,14.17,19.2,418.2,4.79,43341.0,30.9,Low,40.19009,-73.32514
S1037,Central,912,Mobile,True,2,36.7,507.5,30.6,40.42,20.2,360.3,5.94,42429.0,28.3,Medium,29.05725,-71.1324
S1039,Central,213,Community,True,5,60.3,929.9,41.1,18.13,12.0,418.2,5.49,45737.0,40.4,Severe,34.62321,-110.80798
S1040,Central,143,Community,True,3,76.7,1415.4,42.8,24.05,24.4,382.6,5.13,46284.0,32.3,Medium,32.39891,-100.12817
S1041,West,702,Regulatory,True,5,80.8,1472.6,78.4,42.02,45.7,464.2,4.87,48353.0,34.5,Low,46.68361,-123.65886
S1042,West,389,Mobile,True,3,58.0,970.3,51.4,19.37,29.5,412.4,4.79,44374.0,34.9,Medium,45.32898,-73.939
S1043,East,813,Regulatory,True,1,84.8,1543.4,64.0,20.4,39.7,432.6,4.34,54294.0,28.3,High,39.4664,-115.6121
S1044,East,374,Community,False,1,50.2,1093.4,65.7,14.9,24.3,458.4,4.8,46774.0,37.9,Low,38.18745,-74.9652
S1045,South,052,Community,True,2,67.6,1300.8,58.4,40.67,41.0,414.5,7.04,40893.0,26.1,Low,47.0106,-105.56023
S1046,East,967,Mobile,True,2,71.2,1145.2,76.8,29.47,34.8,437.9,4.26,49939.0,18.1,Low,47.0472,-103.33232
S1047,South,624,Regulatory,True,3,62.4,1110.5,50.4,82.61,32.7,411.0,7.57,64046.0,39.5,High,47.8406,-122.2499
S1048,Central,135,Mobile,True,3,33.1,499.2,39.0,17.9,29.0,384.1,4.51,54686.0,35.8,Medium,29.69565,-105.70447
S1049,East,411,Mobile,False,3,76.6,1332.0,56.8,23.29,24.0,473.0,4.9,44105.0,37.0,Medium,30.45199,-73.41909
S1050,East,985,Community,True,3,82.1,1428.0,67.0,28.51,27.5,450.7,5.94,34212.0,31.9,Low,41.54984,-123.03102
S1051,East,470,Mobile,True,1,51.7,873.8,46.8,30.59,39.4,398.0,5.41,48002.0,40.5,Medium,38.64084,-101.13617
S1052,South,112,Community,True,2,73.8,1178.1,64.0,28.24,39.2,419.3,5.7,49811.0,24.1,Severe,27.39702,-122.69452
S1053,NORTH ,525,Regulatory,True,2,57.2,1014.7,60.3,38.39,43.5,400.3,5.48,45811.0,26.8,Low,28.33246,-103.1719
S1054,North,785,Mobile,True,4,63.1,1067.7,62.6,22.7,38.2,417.3,5.3,35271.0,26.3,Severe,46.09373,-114.57316
S1055,South,745,Mobile,True,2,45.9,474.3,55.1,17.9,34.9,420.9,5.44,45349.0,27.9,Medium,45.68072,-109.99744
S1056,South,044,Regulatory,False,2,54.1,1220.6,65.5,16.88,22.6,459.4,4.33,59313.0,17.5,Low,34.68132,-74.03809
S1057,West,397,Mobile,True,5,65.0,1300.9,52.2,13.88,30.9,430.8,5.24,58667.0,30.5,Medium,46.15759,-99.42717
S1058,East,986,Regulatory,True,5,71.5,1242.7,59.2,26.8,34.6,430.0,5.38,40451.0,32.9,Severe,39.76401,-108.75662
S1059,South,585,Community,True,4,50.9,918.4,62.4,27.71,-5.0,427.5,6.12,54872.0,23.4,Medium,44.32697,-90.61304
S1060,East,261,Community,False,3,56.7,880.8,44.9,22.61,36.7,404.8,4.99,40286.0,25.5,Severe,36.18977,-116.32885
S1061,East,743,Mobile,True,4,71.9,1497.3,74.6,54.5,50.9,446.5,6.99,57250.0,24.3,Medium,29.43806,-109.58498
S1062,West,545,Community,True,4,28.2,736.1,24.2,35.16,30.8,389.4,5.73,52546.0,39.9,Medium,36.32513,-93.09074
S1063,East,388,Community,True,1,81.2,1480.4,62.0,29.91,29.8,428.7,5.43,53715.0,21.2,High,36.83195,-110.84243
S1064,South,476,Regulatory,False,2,32.7,711.4,33.8,13.11,29.4,379.6,4.84,37011.0,47.2,Severe,38.8453,-85.45016
S1065,East,410,Community,True,1,59.7,1096.2,57.1,25.12,36.2,389.6,5.63,53844.0,20.8,Medium,29.27003,-96.23925
S1066,North,580,Community,True,2,53.7,806.5,42.5,22.34,23.1,393.6,4.24,50099.0,28.1,High,48.31514,-80.11063
S1067,North,016,Community,True,4,33.8,558.8,36.9,19.94,26.2,399.0,6.0,58462.0,39.4,Low,32.24894,-69.97594
S1068,West,997,Regulatory,False,2,75.8,1381.1,79.9,28.87,38.3,447.9,4.14,54032.0,29.8,Medium,31.26888,-117.84122
S1069,South,662,Mobile,True,3,51.4,870.0,43.5,21.89,43.7,387.0,4.62,50306.0,36.6,Medium,38.32626,-105.25676
S1070,West,804,Regulatory,False,3,63.7,1119.8,58.7,,18.0,437.6,5.3,43475.0,24.1,Low,38.54998,-106.12593
S1071,North,102,Mobile,True,4,61.5,1096.4,59.7,25.04,44.6,405.4,5.54,54659.0,25.1,Medium,36.45615,-115.80698
S1072,South,186,Mobile,True,5,62.8,1120.7,46.7,31.24,24.2,420.0,6.67,47794.0,25.5,Medium,43.59568,-77.90757
S1073,East,951,Community,True,3,56.9,1029.9,59.6,34.97,23.9,419.3,4.45,41838.0,26.2,Severe,38.10807,-80.80697
S1074,South,931,Community,True,4,44.8,679.3,33.7,18.51,37.9,374.9,4.57,43563.0,35.6,High,40.10845,-96.64554
S1075,Central,025,Regulatory,True,1,65.4,1091.7,71.5,53.01,-5.0,431.9,5.16,36632.0,20.5,Medium,42.56055,-93.57818
S1076,South,072,Regulatory,True,5,47.6,701.9,42.4,19.18,40.6,401.9,4.98,46706.0,21.0,Severe,27.53804,-121.07621
S1077,East,593,Regulatory,True,3,45.4,934.5,45.0,15.48,37.6,437.9,4.96,58215.0,38.0,Low,39.26885,-92.55833
S1078,Central,573,Community,True,4,48.0,610.8,59.6,34.28,51.4,438.9,6.83,52758.0,27.0,Medium,46.01018,-78.99786
S1079,NORTH ,018,Mobile,True,4,82.0,1614.6,76.9,27.7,43.7,445.5,5.47,41075.0,29.1,High,27.37386,-91.50491
S1080,South,754,Regulatory,True,1,73.0,1480.0,65.5,37.5,35.1,455.0,6.61,52559.0,25.0,Low,35.71142,-109.24488
S1081,West,570,Mobile,False,1,45.5,782.0,49.7,12.1,35.2,404.6,5.01,43648.0,33.3,High,46.91389,-86.11597
S1082,South,332,Community,True,5,51.7,619.0,46.9,45.79,41.7,425.0,5.98,52049.0,44.6,Low,34.59282,-103.71442
S1083,North,889,Community,True,3,63.3,1096.1,63.6,,29.7,446.5,5.05,46986.0,20.4,Low,36.86267,-93.16979
S1084,North,569,Community,True,4,79.0,1414.9,70.2,20.76,32.3,402.2,5.23,52744.0,21.3,Low,48.10314,-96.46499
S1085,East,097,Community,True,5,61.8,991.1,50.5,17.65,30.2,395.9,3.84,36436.0,24.5,Severe,31.28546,-102.58244
S1086,North,727,Mobile,True,5,67.9,1161.0,64.6,58.96,19.3,450.5,7.85,41233.0,39.7,High,28.40299,-83.16452
S1087,Central,831,Mobile,False,1,77.1,1570.8,58.9,25.2,-5.0,428.4,5.15,32469.0,28.1,High,45.47759,-73.67712
S1088,Central,012,Regulatory,False,4,61.4,1184.2,49.8,22.0,17.4,394.3,5.94,45818.0,35.4,Medium,45.672,-124.20028
S1089,South,011,Mobile,True,2,53.3,848.6,40.9,12.33,30.6,384.0,4.28,59600.0,16.0,Medium,37.14967,-70.81705
S1090,West,909,Mobile,True,1,66.2,999.5,49.2,26.33,39.2,379.9,5.5,44959.0,32.4,High,38.05545,-95.08788
S1091,Central,163,Mobile,True,4,69.6,1213.1,53.6,28.52,29.6,415.2,5.57,43636.0,27.1,Medium,44.96984,-84.20792
S1092,South,283,Regulatory,True,5,65.4,1152.1,56.6,39.89,47.6,455.0,5.96,55061.0,37.0,Low,42.87903,-75.30159
S1093,West,729,Mobile,True,5,69.2,1305.9,69.9,20.85,25.8,457.9,4.74,55713.0,30.0,High,32.7007,-97.64154
S1094,North,872,Mobile,True,3,55.8,939.7,59.7,18.06,44.5,460.4,5.18,48653.0,25.5,Low,27.36321,-76.48899
S1095,South,835,Mobile,True,2,63.8,1209.9,60.8,37.12,40.6,442.7,5.21,53218.0,37.3,Low,37.31355,-114.28686
S1096,West,241,Community,True,1,62.2,1351.2,52.6,42.71,19.4,430.1,5.29,38277.0,39.5,High,45.46662,-115.34787
S1097,East,857,Mobile,True,3,63.5,1240.0,59.9,18.17,56.7,457.4,5.78,58584.0,37.1,High,46.26045,-86.6954
S1098,East,045,Regulatory,True,3,44.4,794.0,45.2,39.77,30.8,407.0,6.5,67426.0,35.5,High,47.55886,-74.46678
S1099,Central,970,Regulatory,True,2,74.9,1326.2,65.2,34.09,29.3,434.5,5.75,51213.0,25.3,Medium,45.91061,-73.18549
S1100,West,593,Regulatory,True,1,55.1,949.7,54.7,43.63,22.4,434.0,7.35,32627.0,30.5,Medium,39.47094,-87.48492
S1101,East,255,Regulatory,True,1,78.3,1550.9,57.0,31.58,32.5,444.5,5.39,41229.0,26.1,High,36.55902,-94.28437
S1102,Central,067,Community,False,5,19.3,271.3,14.5,8.69,22.6,338.9,5.36,58275.0,38.4,High,43.65927,-105.4449
S1103,NORTH ,918,Regulatory,False,1,82.8,1495.0,81.2,35.96,41.1,455.4,5.92,42658.0,20.2,Medium,42.90617,-68.14998
S1104,South,614,Community,True,3,59.8,1083.0,58.2,44.7,32.2,426.9,5.52,58680.0,27.3,Severe,38.57008,-106.1175
S1105,West,974,Community,True,5,85.3,1474.7,70.7,,42.7,459.7,6.61,50857.0,38.7,Severe,28.87754,-81.7093
S1106,West,603,Community,True,1,66.2,1026.6,43.6,25.13,27.8,410.4,5.95,43189.0,33.2,Medium,46.91075,-93.91105
S1107,West,042,Regulatory,True,2,71.0,1316.6,72.4,32.64,22.6,428.9,5.55,47358.0,22.9,High,36.79545,-89.51054
S1108,West,788,Regulatory,True,3,46.3,825.4,40.6,9.66,29.0,421.7,4.99,42897.0,25.3,Medium,34.81168,-101.87487
S1109,East,816,Community,True,4,55.7,1063.0,56.4,54.09,15.2,411.9,6.42,47161.0,28.1,Medium,40.5357,-69.02267
S1110,East,786,Community,True,2,88.3,1525.3,73.8,,41.3,448.9,5.93,41412.0,29.7,Low,41.48752,-91.62827
S1111,Central,384,Regulatory,True,2,55.8,1150.7,48.2,34.25,24.2,393.3,4.04,57494.0,31.2,Medium,31.52979,-70.57721
S1112,East,589,Mobile,False,1,73.4,1215.6,61.9,31.86,36.8,471.9,4.88,64634.0,27.3,Severe,44.99419,-124.06349
S1113,South,234,Mobile,True,5,71.8,1498.2,67.0,52.33,47.3,444.2,7.3,34561.0,29.2,High,33.23365,-91.57144
S1114,Central,966,Mobile,True,5,68.9,1031.1,62.8,37.55,28.1,420.3,5.7,33428.0,29.8,High,31.0137,-83.26175
S1115,East,714,Regulatory,True,3,65.8,1236.6,57.2,28.73,42.8,435.8,5.58,45619.0,32.8,Low,35.7376,-81.65789
S1116,West,485,Regulatory,True,1,66.9,1261.4,58.3,23.06,31.1,436.6,4.21,35284.0,32.7,Medium,42.70704,-72.46383
S1117,East,733,Community,True,5,93.9,1594.3,95.0,56.31,-5.0,488.2,8.11,45804.0,20.5,Low,47.75735,-124.24691
S1118,North,774,Regulatory,True,4,55.6,1051.8,63.9,16.35,33.1,447.6,5.65,54681.0,26.4,Medium,44.39955,-124.48102
S1119,Central,039,Regulator,True,1,59.1,1216.7,62.8,39.65,29.0,420.6,5.84,59653.0,27.4,Medium,47.21749,-97.34485
S1120,East,011,Regulatory,False,1,66.0,922.1,66.4,22.46,42.1,432.1,4.84,51079.0,30.1,Medium,30.02302,-122.81561
S1121,East,624,Community,True,5,75.9,1426.6,74.1,55.18,35.0,423.2,7.48,44895.0,31.9,Medium,28.5303,-68.46438
S1122,South,409,Community,False,2,78.9,1121.3,71.0,37.31,31.0,428.0,7.25,32445.0,23.8,Medium,38.99065,-111.73125
S1123,West,108,Mobile,True,1,70.4,1151.5,61.6,40.7,31.6,458.0,6.7,48300.0,26.7,Medium,33.2414,-97.32178
S1124,West,094,Mobile,True,2,56.3,1209.5,41.1,28.35,29.9,418.7,6.94,48314.0,26.9,Low,44.80318,-120.98459
S1125,South,823,Regulatory,True,3,79.6,1362.4,70.7,19.1,48.4,448.2,4.31,51937.0,16.9,Severe,41.44774,-94.48222
S1126,South,084,Regulatory,True,3,50.3,763.7,18.2,17.44,9.1,377.7,4.3,44750.0,28.9,Low,47.87066,-102.65252
S1127,North,058,Community,True,5,57.1,1003.7,59.7,39.05,35.1,425.1,5.12,45497.0,22.0,Low,32.47804,-121.93205
S1128,Central,293,Mobile,True,3,48.6,1123.4,43.5,28.95,35.9,394.7,5.76,36435.0,27.3,High,37.44436,-105.23035
S1129,West,016,Mobile,True,5,63.4,921.5,67.1,49.71,38.3,441.6,6.61,31141.0,29.3,Severe,37.77667,-101.99243
S1130,South,991,Mobile,True,5,69.0,1116.6,58.4,36.56,45.1,423.3,5.72,39433.0,21.9,High,32.1423,-67.57951
S1131,South,477,Regulatory,True,2,62.1,1297.4,48.7,20.91,31.6,404.4,5.61,34653.0,30.4,Low,39.68701,-112.54656
S1132,Central,838,Regulatory,True,2,64.6,1386.3,58.8,,33.2,443.0,6.05,49376.0,33.3,Low,36.53065,-93.17517
S1133,South,605,Regulatory,True,3,70.3,1252.2,62.8,33.9,40.4,435.2,4.63,43342.0,22.5,Severe,36.60451,-67.72936
S1134,North,992,Community,True,2,63.3,990.7,63.3,14.3,36.6,444.7,4.3,44750.0,24.4,High,34.79884,-78.9589
S1135,Central,969,Mobile,True,1,62.4,1374.9,54.9,54.72,30.6,434.3,7.31,38875.0,21.1,Medium,27.36398,-67.38137
S1136,North,165,Community,True,4,75.0,1541.7,72.3,41.0,42.2,456.0,5.72,20000.0,19.8,Low,38.22505,-68.82285
S1137,East,437,Mobile,True,1,77.3,1472.5,60.6,50.64,-5.0,414.5,5.97,58232.0,36.1,Low,34.20783,-96.35148
S1138,West,727,Regulatory,True,1,45.6,722.7,43.0,15.51,25.9,377.1,5.49,42661.0,34.4,Low,27.02838,-84.45839
S1139,South,656,Community,False,5,67.2,1203.9,50.1,46.41,28.3,412.3,5.42,44477.0,42.9,High,33.62079,-118.14952
S1140,Central,786,Community,True,4,64.5,1140.9,67.6,72.25,47.7,439.2,7.4,36515.0,22.1,Low,32.99051,-99.13394
S1141,North,403,Regulatory,True,5,60.6,1130.9,56.2,19.23,8.3,422.4,5.19,55990.0,37.8,Severe,35.45914,-77.98143
S1142,West,940,Mobile,True,2,79.0,1596.7,72.7,46.69,41.3,450.7,5.93,46567.0,21.1,Low,29.83482,-95.44322
S1143,West,386,Mobile,True,2,61.2,1206.3,53.5,30.11,33.7,455.1,6.05,41152.0,26.3,High,37.9152,-84.09481
S1144,South,954,Mobile,True,4,58.4,921.0,59.6,18.03,21.4,407.3,4.5,46336.0,44.4,Low,41.88747,-81.6193
S1145,West,138,Mobile,True,3,45.0,975.2,66.1,36.75,39.0,409.1,6.82,62574.0,21.8,Medium,40.54899,-109.92552
S1146,South,716,Regulatory,True,2,66.8,1239.4,52.9,40.83,37.0,420.2,5.95,46980.0,38.9,Low,44.28073,-74.14729
S1147,East,814,Regulatory,True,1,44.0,873.9,45.1,,36.0,395.6,5.57,48303.0,30.8,High,36.71818,-98.06021
S1148,South,722,Regulatory,False,4,37.5,851.8,31.9,37.05,6.8,382.2,6.37,42358.0,27.2,Medium,38.16047,-112.41436
S1149,North,531,Regulatory,True,4,83.3,1365.9,64.0,19.12,46.9,444.0,4.52,31648.0,18.6,Low,44.42364,-74.73859
S1150,West,806,Community,True,2,47.5,850.4,47.3,16.5,25.9,424.4,3.39,48617.0,31.2,High,36.19558,-100.47542
S1151,West,293,Community,True,2,54.5,916.6,53.9,31.02,39.0,394.4,5.8,52105.0,22.5,Medium,42.08439,-81.35703
S1152,West,475,Community,True,5,37.9,493.4,31.4,,33.8,368.2,5.29,60837.0,31.9,Severe,36.34395,-92.9881
S1153,South,880,Regulatory,True,5,56.4,1057.4,46.7,22.17,24.7,410.5,5.5,30668.0,19.2,Severe,35.98133,-102.54237
S1154,NORTH ,462,Mobile,True,1,35.9,948.1,38.5,33.86,34.9,400.9,5.53,40311.0,34.4,Severe,43.34442,-77.93211
S1155,South,813,Community,True,4,87.0,1344.8,67.1,42.5,33.7,473.8,5.82,42286.0,17.3,Low,30.75899,-90.89298
S1156,North,373,Community,True,3,73.7,1322.5,67.5,45.89,20.3,455.8,7.7,47037.0,26.1,Low,34.2796,-102.04268
S1157,South,162,Regulatory,False,3,49.5,968.3,36.1,25.09,38.4,384.2,4.22,48030.0,24.5,Severe,31.8197,-118.19812
S1158,West,642,Mobile,True,4,87.9,1596.8,87.8,49.46,35.7,464.6,6.99,44446.0,29.8,Medium,34.72086,-73.01189
S1159,East,044,Mobile,True,1,61.1,1086.7,59.5,,28.0,418.6,4.93,51745.0,15.4,Low,31.95306,-122.4605
S1160,North,865,Mobile,True,5,58.6,898.1,57.5,62.78,31.2,414.7,6.9,42385.0,26.8,High,39.45722,-74.86673
S1161,East,083,Regulatory,False,5,23.8,456.9,19.8,16.55,27.1,365.6,4.61,59732.0,39.4,Medium,44.16067,-103.80221
S1162,North,892,Mobile,True,5,79.4,1337.9,83.3,79.4,40.4,473.7,7.41,50440.0,25.5,High,43.91218,-87.73802
S1163,North,636,Community,False,3,34.2,352.6,46.5,26.94,36.0,383.8,5.75,50325.0,23.2,High,34.83677,-71.47352
S1164,West,539,Community,True,3,46.9,988.1,41.6,16.59,19.7,388.4,5.8,61879.0,21.2,High,48.25835,-115.77687
S1165,South,816,Community,True,1,68.5,1347.9,57.3,50.8,28.4,436.2,6.87,59364.0,33.2,Medium,39.76787,-91.90035
S1166,NORTH ,862,Regulatory,True,3,95.0,1716.2,81.4,41.16,39.4,471.8,6.13,52166.0,23.0,Medium,35.58711,-80.54511
S1167,West,519,Mobile,True,2,73.4,1348.6,59.4,43.57,50.0,435.4,5.49,22760.0,21.7,Medium,44.96409,-80.93893
S1168,West,411,Regulatory,True,3,56.5,1146.3,58.6,46.98,33.7,431.3,6.71,60754.0,33.2,Medium,42.69229,-94.27616
S1169,East,341,Mobile,True,5,60.4,1114.8,69.2,,46.0,468.9,7.37,54669.0,22.8,Low,43.10942,-88.57748
S1170,North,711,Regulatory,True,1,77.7,1506.3,69.9,28.36,37.8,449.4,5.15,62014.0,22.1,Medium,31.217,-80.9422
S1171,Central,624,Community,True,4,68.2,1191.4,62.7,,31.8,427.1,6.02,57751.0,22.3,Medium,37.06897,-76.14091
S1172,South,089,Regulatory,True,4,60.1,1239.0,50.0,29.39,30.5,396.3,5.08,60193.0,25.4,Medium,45.5293,-80.69575
S1173,West,640,Regulatory,False,1,62.2,1158.3,61.2,,34.0,433.9,5.67,55080.0,23.0,High,37.83682,-104.14472
S1174,North,230,Regulatory,False,2,62.3,1144.0,54.5,14.3,38.5,381.5,2.79,58926.0,31.1,Medium,41.69423,-67.18823
S1175,South,018,Community,True,4,57.7,885.4,28.9,30.05,38.2,369.3,5.79,65640.0,43.5,Low,39.64058,-99.5161
S1176,Central,801,Regulatory,False,5,65.3,1210.2,58.5,25.11,37.5,422.1,4.66,49471.0,19.9,High,45.11067,-123.09328
S1177,Central,673,Regulator,True,4,37.5,575.6,37.9,45.54,39.0,367.7,5.15,38968.0,30.4,High,33.11806,-103.64953
S1178,West,864,Community,True,4,50.9,839.0,63.6,38.57,28.2,420.6,6.46,47507.0,26.3,Medium,39.37272,-117.15248
S1179,Central,890,Mobile,True,5,45.7,724.0,36.4,28.19,25.8,397.6,4.65,53776.0,35.5,High,29.64955,-117.51705
S1180,Central,281,Regulatory,True,3,48.3,741.8,18.6,27.84,18.8,356.9,5.15,51148.0,42.2,Low,41.83953,-108.31174
S1181,South,910,Community,True,2,56.4,1269.7,59.0,21.63,37.3,427.8,6.11,37409.0,27.2,Medium,42.73731,-121.43091
S1182,South,422,Regulatory,True,5,71.0,1437.1,71.3,60.86,34.9,452.8,6.06,33329.0,21.9,Severe,27.921,-84.91055
S1183,West,678,Community,True,5,73.1,1545.9,50.7,61.57,38.5,412.6,6.01,39795.0,33.3,Severe,41.52951,-120.24564
S1184,North,772,Mobile,True,1,40.9,588.8,31.5,28.47,20.4,395.3,5.61,57929.0,23.9,Medium,35.91584,-112.81085
S1185,West,876,Mobile,False,2,48.3,878.3,67.1,54.84,37.1,442.7,7.55,62373.0,13.7,High,29.66808,-119.15827
S1186,East,702,Regulatory,False,3,66.7,1046.1,62.0,26.38,41.0,409.7,4.22,56056.0,43.1,Severe,36.02801,-120.86786
S1187,Central,338,Community,True,5,46.8,759.4,51.0,21.49,16.2,436.3,5.36,58903.0,24.9,Severe,31.17601,-109.10428
S1188,North,266,Mobile,True,3,51.8,821.5,47.5,28.64,48.9,411.1,5.84,49425.0,28.0,Medium,35.93453,-91.61581
S1189,South,803,Mobile,True,5,71.9,1443.7,43.8,34.15,28.7,390.0,4.27,32401.0,34.5,Medium,35.26329,-69.03058
S1190,East,355,Community,True,5,54.6,935.1,44.0,24.28,14.8,380.3,5.77,45748.0,33.3,Medium,42.87542,-74.15549
S1191,East,360,Regulatory,True,1,50.2,1031.6,53.9,,34.7,423.0,6.38,46740.0,34.5,Low,43.64563,-74.1338
S1192,Central,791,Mobile,True,4,38.4,764.0,38.5,28.6,-5.0,387.5,5.21,46440.0,37.9,Medium,40.05112,-114.37615
S1193,South,217,Mobile,True,2,43.8,1064.9,48.1,19.5,31.4,430.1,5.85,49048.0,21.7,High,27.48777,-109.26784
S1194,North,321,Mobile,True,1,59.9,901.3,60.3,37.46,43.0,423.4,6.67,53123.0,35.6,High,47.01698,-120.10738
S1195,South,850,Regulatory,False,3,40.4,878.0,37.9,34.83,35.4,375.6,5.81,56556.0,35.5,Severe,41.75402,-79.73807
S1196,Central,719,Mobile,False,5,56.6,1156.2,49.3,30.74,34.7,422.2,5.22,45838.0,32.4,Low,27.7352,-120.48556
S1197,East,665,Community,True,5,54.2,859.4,58.7,45.53,-5.0,439.5,5.6,34614.0,30.8,Medium,44.60491,-92.49
S1198,Central,992,Regulatory,True,2,60.6,1211.8,44.9,18.64,30.4,403.4,4.91,43866.0,17.6,Low,31.30572,-110.24715
S1199,West,693,Mobile,False,1,63.9,1191.1,40.8,33.14,-5.0,403.7,6.06,48203.0,30.6,Low,39.45326,-110.50188
S1200,East,212,Community,True,1,76.8,1354.8,74.6,,26.8,453.6,4.96,56653.0,19.3,Severe,37.03264,-67.53331
