fuel_type,station_name,street_address,city,state,zip,phone_number,status_code,expected_date,station_group,ev_lvl_1,ev_lvl_2,ev_dc_fast_count,ev_other,ev_network_type,latitude,longitude,last_confirmed,id,updated_at,access_code,restricted,ev_workplace
ELEC,Hilton Garden Inn Bellevue,10777 Northeast 10th Street,Bellevue,WA,98004,888-998-2546,E,,Public,,3,,,Blink Network,47.6188924,-122.1969419,2/1/2026,149501,2026-02-01 00:18:25 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT SOUTH SERVICE 1,409 South Spokane Street,Seattle,WA,98134,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.57121,-122.328762,2/1/2026,149609,2026-02-01 03:54:55 UTC,public,FALSE,FALSE
ELEC,DUAL EV STATION 5,2520 NE University Village St,Seattle,WA,98105,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.663902,-122.300245,2/1/2026,149757,2026-02-01 01:48:01 UTC,public,FALSE,FALSE
ELEC,Ridgeline Dr - Kennewick WA,10799 Ridgeline Dr.,Kennewick,WA,99338,855-900-7584,T,12/13/2025,TEMPORARILY UNAVAILABLE (Public),,,1,,SHELL_RECHARGE,46.195469,-119.265621,2/1/2026,149893,2026-02-01 04:36:04 UTC,public,FALSE,FALSE
ELEC,The Outlet Collection - Tesla Supercharger,1101 Outlet Collection Way,Auburn,WA,98001,877-798-3752,E,,Public,,,12,,Tesla,47.29799,-122.248532,7/1/2024,150184,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,TA Petro - Tesla Supercharger,46600 SE North Bend Way,North Bend,WA,98045,877-798-3752,E,,Public,,,8,,Tesla,47.468033,-121.716442,7/1/2024,150235,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,THURSTON COUNTY COURTHOUSE 1,County Courthouse,Olympia,WA,98502,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.028924,-122.913101,2/1/2026,150293,2026-02-01 01:49:11 UTC,public,FALSE,FALSE
ELEC,CCB CCB 1,500 108th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.61479,-122.195543,2/1/2026,150466,2026-02-01 01:49:15 UTC,public,FALSE,FALSE
ELEC,"Windermere, Camano Island - Tesla Destination",818 N Sunrise Blvd,Camano,WA,98282,877-798-3752,E,,Public,,4,,,Non-Networked,48.240744,-122.455384,7/1/2024,150547,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,"Seattle, WA - Union Street (Wall Connector) - Tesla Destination",601 Union St,Seattle,WA,98101,877-798-3752,E,,Public,,10,,,Tesla Destination,47.610142,-122.331887,7/1/2024,150555,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Freehand Cellars - Tesla Destination,420 Windy Point Dr,Wapato,WA,98951,877-798-3752,E,,Public,,1,,,Tesla Destination,46.495156,-120.420633,7/1/2024,150557,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Doubleback Winery - Tesla Destination,3853 Powerline Rd,Walla Walla,WA,99362,877-798-3752,E,,Public,,1,,,Tesla Destination,46.014123,-118.310165,7/1/2024,150664,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Majestic Inn & Spa - Tesla Destination,419 Commercial Ave,Anacortes,WA,98221,877-798-3752,E,,Public,,2,,,Tesla Destination,48.51854,-122.61215,7/1/2024,150675,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Whitman College - Tesla Destination,345 Boyer Ave,Walla Walla,WA,99362,877-798-3752,E,,Public,,1,,,Tesla Destination,46.06843,-118.330297,7/1/2024,150681,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,A Room With a View - Tesla Destination,28 Roland Ct,Walla Walla,WA,99362,877-798-3752,E,,Public,,1,,,Tesla Destination,46.022244,-118.410638,7/1/2024,150709,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,TA Petro - Tesla Supercharger,10506 West Aero Road,Spokane,WA,99224,877-798-3752,E,,Public,,,8,,Tesla,47.591,-117.56193,7/1/2024,151949,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Emerson Apartments,11010 NE 124th Lane,Kirkland,WA,98034,888-998-2546,E,,Public,,1,,,Blink Network,47.711826,-122.194719,2/1/2026,152095,2026-02-01 00:17:21 UTC,public,FALSE,FALSE
ELEC,VASHON TWAY THRIFTWAY #1,9740 SW Bank Rd,Vashon,WA,98070,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.448013,-122.45897,2/1/2026,152273,2026-02-01 01:50:03 UTC,public,FALSE,FALSE
ELEC,Highland Village Apartments,14526 NE 7th Place,Bellevue,WA,98007,888-998-2546,E,,Public,,2,,,Blink Network,47.616737,-122.146188,2/1/2026,152374,2026-02-01 00:36:34 UTC,public,FALSE,FALSE
ELEC,Forks Community Hospital,390 Founders Way,Forks,WA,98331,888-998-2546,E,,Public,,2,,,Blink Network,47.94656729,-124.3944043,2/1/2026,152454,2026-02-01 00:45:43 UTC,public,FALSE,FALSE
ELEC,Lep Re Kon Harvest Foods - Tesla Supercharger,2709 West Broadway Avenue,Moses Lake,WA,98837,877-798-3752,E,,Public,,,12,,Tesla,47.103514,-119.310208,7/1/2024,152629,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Port of Seattle - Shilshole Bay Marina North Lot,"7001 Seaview Ave, NW #100",Seattle,WA,98117,888-998-2546,E,,Public,,4,,,Blink Network,47.68080494,-122.4048611,2/1/2026,152996,2026-02-01 00:45:45 UTC,public,FALSE,FALSE
ELEC,EVERETT YMCA EVERETT YMCA #3,4730 Colby Ave,Everett,WA,98203,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.954737,-122.208024,2/1/2026,153061,2026-02-01 01:47:56 UTC,public,FALSE,FALSE
ELEC,META_REDMOND 60 ACRES,11601 Willows Rd NE,Redmond,WA,98052,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.704831,-122.154418,2/1/2026,153224,2026-02-01 01:51:25 UTC,public,FALSE,FALSE
ELEC,Birch Bay Square - Tesla Supercharger,8115 Birch Bay Square,Blaine,WA,98230,877-798-3752,E,,Public,,,14,,Tesla,48.937845,-122.667679,7/1/2024,153456,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,CAPITAL GATEWAY STATION 7,505 14th Ave SE,Olympia,WA,98501,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.035837,-122.894963,2/1/2026,153586,2026-02-01 01:52:26 UTC,public,FALSE,FALSE
ELEC,Hampton Inn and Suites,1531 Kelly Place,Walla Walla,WA,99362,888-998-2546,T,11/8/2025,TEMPORARILY UNAVAILABLE (Public),,2,,,Blink Network,46.0459904,-118.3568298,2/1/2026,153928,2026-02-01 00:47:17 UTC,public,FALSE,FALSE
ELEC,BELLEVUE X-ROADS PARK 2,999 164th Ave NE,Bellevue,WA,98008,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.618278,-122.122649,2/1/2026,154096,2026-02-01 01:52:51 UTC,public,FALSE,FALSE
ELEC,PORT OF OLYMPIA EAST,700 Capitol Way N,Olympia,WA,98501,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.050914,-122.902502,2/1/2026,154184,2026-02-01 01:52:49 UTC,public,FALSE,FALSE
ELEC,CAPITAL GATEWAY STATION 5,505 14th Ave SE,Olympia,WA,98501,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.035839,-122.895096,2/1/2026,154307,2026-02-01 01:52:26 UTC,public,FALSE,FALSE
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,Tumwater,WA,98512,877-798-3752,E,,Public,,,8,,Tesla,46.952938,-122.935249,7/1/2024,154791,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,Vancouver,WA,98662,877-798-3752,E,,Public,,,8,,Tesla,45.659583,-122.583536,7/1/2024,154794,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Office Park,2404 Heritage Court SW,Olympia,WA,98502,888-998-2546,E,,Public,,2,,,Blink Network,47.02759,-122.920589,2/1/2026,155129,2026-02-01 00:30:02 UTC,public,FALSE,FALSE
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,Forks,WA,98331,877-798-3752,E,,Public,,,8,,Tesla,47.942921,-124.385236,7/1/2024,155169,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,"BOA 5-119 Kent, WA","311 4th. Ave. N. Kent, Washington 98032",Kent,WA,98032,833-632-2778,E,,Public,,1,3,,Electrify America,47.3833,-122.23618,2/1/2026,155325,2026-02-01 04:43:02 UTC,public,FALSE,FALSE
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,Seattle,WA,98109,888-998-2546,E,,Public,,10,,,Blink Network,47.6241877,-122.3386584,2/1/2026,155333,2026-02-01 00:47:28 UTC,public,FALSE,FALSE
ELEC,Bigness,515 Westlake Avenue North,Seattle,WA,98109,888-998-2546,E,,Public,,9,,,Blink Network,47.6241877,-122.3386584,2/1/2026,155334,2026-02-01 00:47:29 UTC,public,FALSE,FALSE
ELEC,531618  Sidneysea LLC - Brazil,400 9th Avenue North,Seattle,WA,98109,888-998-2546,E,,Public,,4,,,Blink Network,47.6228746,-122.3394194,2/1/2026,155335,2026-02-01 00:47:28 UTC,public,FALSE,FALSE
ELEC,Apollo Eight LLC,325 9th Ave N,Seattle,WA,98104,888-998-2546,E,,Public,,3,,,Blink Network,47.6039634,-122.3241159,2/1/2026,155338,2026-02-01 00:47:28 UTC,public,FALSE,FALSE
ELEC,STCU Airway Heights,10811 W ST RT 2 HWY,Airway Heights,WA,99001,866-816-7584,E,,Public,,2,,,EV Connect,47.642531,-117.561399,2/1/2026,155375,2026-02-01 04:52:39 UTC,public,FALSE,FALSE
ELEC,Sunwest Automotive Engine Inc,210 S Broad St,Medical Lake,WA,99022,866-816-7584,E,,Public,,2,,,EV Connect,47.571612,-117.681838,2/1/2026,155376,2026-02-01 04:52:40 UTC,public,FALSE,FALSE
ELEC,CON PL PA WASHBAY,2125 1st Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.6122,-122.345117,2/1/2026,155465,2026-02-01 01:51:42 UTC,public,FALSE,FALSE
ELEC,BELLEVUE X-ROADS CC,16000 NE 10th St,Bellevue,WA,98008,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.619103,-122.127103,2/1/2026,155534,2026-02-01 01:52:52 UTC,public,FALSE,FALSE
ELEC,BELLEVUE X-ROADS PARK 1,999 164th Ave NE,Bellevue,WA,98008,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.618255,-122.122606,2/1/2026,155535,2026-02-01 01:52:50 UTC,public,FALSE,FALSE
ELEC,Best Western - Wesley Inn & Suites,6575 Kimball Dr,Gig Harbor,WA,98335,253-858-9690,E,,Public,,1,,,Non-Networked,47.318046,-122.584772,11/13/2025,158634,2025-11-13 20:02:17 UTC,public,TRUE,FALSE
ELEC,Kitsap Transit - Harborside Parking Garage,100 Washinton Ave,Bremerton,WA,98337,360-377-2877,E,,Public,,4,,,Non-Networked,47.563883,-122.624526,12/12/2025,158635,2025-12-12 22:54:41 UTC,public,FALSE,FALSE
ELEC,Panera Bread - Tesla Supercharger,207 Three Rivers Drive,Kelso,WA,98626,877-798-3752,E,,Public,,,12,,Tesla,46.143261,-122.898533,7/1/2024,158651,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,ATRIUM GARAGE ATRIUM GARAGE,110 110th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.611456,-122.193235,2/1/2026,162808,2026-02-01 01:01:46 UTC,public,FALSE,FALSE
ELEC,BELLEFIELD MADRONA 1,1300 114th Ave SE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.599757,-122.187281,2/1/2026,162810,2026-02-01 01:01:41 UTC,public,FALSE,FALSE
ELEC,SWD STATION  1 NORTH CITY #1,1519 NE 177th St,Shoreline,WA,98155,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.756896,-122.312344,2/1/2026,162814,2026-02-01 01:01:24 UTC,public,FALSE,FALSE
ELEC,"Cafaro VANCOUVER PLAZA (Vancouver, WA)",7809 NE Vancouver Plaza Dr,Vancouver,WA,98663,833-632-2778,E,,Public,,,4,,Electrify America,45.64994,-122.59332,2/1/2026,163338,2026-02-01 04:39:38 UTC,public,FALSE,FALSE
ELEC,MOTORPOOL PRO ARTS 1,208 11th Ave SE,Olympia,WA,98501,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.038242,-122.899229,2/1/2026,163684,2026-02-01 01:57:50 UTC,public,FALSE,FALSE
ELEC,CIBO POINT WHITE DR,4569 Point White Dr. NE,Bainbridge Island,WA,98110,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.605226,-122.548468,2/1/2026,163737,2026-02-01 01:55:11 UTC,public,FALSE,FALSE
ELEC,Mead Chevron,3812 E Highland Rd,Mead,WA,99021,866-816-7584,E,,Public,,2,,,EV Connect,47.786952,-117.353857,2/1/2026,163972,2026-02-01 04:52:39 UTC,public,FALSE,FALSE
ELEC,Wenatchee Convention Center,121 N Wenatchee Ave,Wenatchee,WA,98801,509-662-4411,E,,Public - Credit card at all times,,2,,,Non-Networked,47.427475,-120.312078,11/13/2025,163990,2025-11-13 20:02:17 UTC,public,FALSE,FALSE
ELEC,Confluence Health - Stanley Building,730 N Emerson Ave,Wenatchee,WA,98801,509-663-8711,E,,Public - Credit card at all times,,2,,,Non-Networked,47.431945,-120.323007,8/10/2022,163991,2025-11-13 20:52:56 UTC,public,FALSE,FALSE
ELEC,Confluence Health - Mares Building,820 N Chelan Ave,Wenatchee,WA,98801,509-663-8711,E,,Public - Credit card at all times,,2,,,Non-Networked,47.432978,-120.322963,12/12/2025,163992,2025-12-12 22:54:41 UTC,public,FALSE,FALSE
ELEC,Confluence Health - Central Washington Hospital,933 Red Apple Rd,Wenatchee,WA,98801,509-663-8711,E,,Public - Credit card at all times,,2,,,Non-Networked,47.406469,-120.322576,8/10/2022,163993,2025-11-13 20:52:56 UTC,public,FALSE,FALSE
ELEC,Confluence Health - Central Washington Hospital Parking Garage,1201 S Miller St,Wenatchee,WA,98801,509-663-8711,E,,Public - Credit card at all times,,12,,,Non-Networked,47.407649,-120.323973,8/10/2022,163994,2025-11-13 20:52:56 UTC,public,FALSE,FALSE
ELEC,BROADWAY BLDG STATION 1,1641 Nagle Pl,Seattle,WA,98122,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616001,-122.32028,2/1/2026,164082,2026-02-01 01:59:12 UTC,public,FALSE,FALSE
ELEC,CAPRIO CELLARS STATION 1,1615 Whiteley Rd,Walla Walla,WA,99362,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.011032,-118.36136,2/1/2026,164160,2026-02-01 01:46:51 UTC,public,FALSE,FALSE
ELEC,"Cafaro TARGET PLACE PLAZA (OLYMPIA, WA)",2925 Harrison Ave NW,Olympia,WA,98502,833-632-2778,E,,Public,,,4,,Electrify America,47.04545,-122.93618,2/1/2026,164163,2026-02-01 04:43:18 UTC,public,FALSE,FALSE
ELEC,Village at Beardslee Crossing - Tesla Supercharger,19128 112th Avenue NE,Bothell,WA,98011,877-798-3752,E,,Public,,,10,,Tesla,47.767687,-122.191482,7/1/2024,164168,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Providence St. Mary Medical Center - Walla Walla,401 W Poplar St,Walla Walla,WA,99362,509-897-3320,E,,Public,,2,,,Non-Networked,46.062597,-118.34231,12/12/2025,164193,2025-12-12 22:54:41 UTC,public,FALSE,FALSE
ELEC,KOZ WEAVER WEAVER RD RIGHT,1925 Weaver Rd,Snohomish,WA,98290,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.938312,-122.109156,2/1/2026,164277,2026-02-01 01:58:44 UTC,public,FALSE,FALSE
ELEC,600NINTH 600NINTH,600 9th Ave,Seattle,WA,98104,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.605888,-122.324733,2/1/2026,164339,2026-02-01 01:59:43 UTC,public,FALSE,FALSE
ELEC,BELLINGHAM CITY NORTHWEST,3250 Northwest Ave,Bellingham,WA,98225,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.775966,-122.497084,2/1/2026,164392,2026-02-01 01:58:23 UTC,public,FALSE,FALSE
ELEC,P-3000 Garage at Carillon Point,3000 Carillon Point,Kirkland,WA,98033,888-998-2546,E,,Public,,1,,,Blink Network,47.65753,-122.206519,2/1/2026,164476,2026-02-01 00:46:24 UTC,public,FALSE,FALSE
ELEC,P-2000 Garage at Carillon Point,2000 Carillon Point,Kirkland,WA,98033,888-998-2546,E,,Public,,2,,,Blink Network,47.65753,-122.206519,2/1/2026,164477,2026-02-01 00:46:23 UTC,public,FALSE,FALSE
ELEC,P-4000 Garage at Carillon Point,4000 Carillon Point,Kirkland,WA,98033,888-998-2546,E,,Public,,1,,,Blink Network,47.655327,-122.205254,2/1/2026,164479,2026-02-01 00:46:24 UTC,public,FALSE,FALSE
ELEC,CI&S COUNTRY INN #1,3100 S 192nd St,SeaTac,WA,98188,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.431736,-122.29395,2/1/2026,164536,2026-02-01 01:56:42 UTC,public,FALSE,FALSE
ELEC,University of Washington - Husky Stadium,3800 Montlake Blvd NE,Seattle,WA,98195,206-221-3701,E,,Public,,2,,,Non-Networked,47.648934,-122.302389,8/10/2022,164565,2025-03-27 18:54:45 UTC,public,TRUE,FALSE
ELEC,University of Washington - Parking Area S1,3500 Columbia Rd,Seattle,WA,98195,206-221-3701,E,,Public,,1,,,Non-Networked,47.650072,-122.310852,8/10/2022,164566,2025-03-27 18:54:45 UTC,public,TRUE,FALSE
ELEC,University of Washington - Portage Bay Garage,3740 Brooklyn Ave NE,Seattle,WA,98105,206-221-3701,E,,Public,,4,,,Non-Networked,47.653047,-122.313915,8/10/2022,164567,2025-03-27 18:54:45 UTC,public,TRUE,FALSE
ELEC,University of Washington - Central Plaza Garage,4100 15th Ave NE,Seattle,WA,98105,206-221-3701,E,,Public,,5,,,Non-Networked,47.656832,-122.311626,8/10/2022,164568,2025-03-27 18:54:45 UTC,public,TRUE,FALSE
ELEC,University of Washington - Parking Area N2,4224 Memorial Way NE,Seattle,WA,98105,206-221-3701,E,,Public,,1,,,Non-Networked,47.658987,-122.309214,8/10/2022,164569,2025-03-27 18:54:45 UTC,public,TRUE,FALSE
ELEC,University of Washington - Parking Area N5,4324 Memorial Way NE,Seattle,WA,98105,206-221-3701,E,,Public,,1,,,Non-Networked,47.660311,-122.309086,1/10/2023,164570,2025-03-27 18:54:45 UTC,public,TRUE,FALSE
ELEC,University of Washington - Parking Area W46,4317 12th Ave NE,Seattle,WA,98105,206-221-3701,E,,Public,,2,,,Non-Networked,47.660696,-122.315595,8/10/2022,164571,2025-03-27 18:54:45 UTC,public,TRUE,FALSE
ELEC,InterCityTransit,2548 Hogum Bay Rd NE,Olympia,WA,98516,888-998-2546,E,,Public,,5,,,Blink Network,47.067908,-122.76289,2/1/2026,164740,2026-02-01 00:52:41 UTC,public,FALSE,FALSE
ELEC,VBG Seattle,901 Fifth Ave,Seattle,WA,98164,888-998-2546,E,,Public,,2,,,Blink Network,47.60578,-122.331858,2/1/2026,164762,2026-02-01 00:41:17 UTC,public,FALSE,FALSE
ELEC,CITY OF ZILLAH P&R NORTH,113 1st Ave,Zillah,WA,98953,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.405066,-120.270721,2/1/2026,165113,2026-02-01 02:00:28 UTC,public,FALSE,FALSE
ELEC,Spokane City Credit Union,1930 N Monroe St,Spokane,WA,99205,509-325-7228,E,,Public,,1,,,Non-Networked,47.675571,-117.426269,1/13/2026,165136,2026-01-13 01:16:14 UTC,public,FALSE,FALSE
ELEC,"BELLEVUECOLLEGE BC SSC,U BLDG2","U Building, Parking lot 4",Bellevue,WA,98007,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.583725,-122.145792,2/1/2026,165178,2026-02-01 01:59:45 UTC,public,FALSE,FALSE
ELEC,"BELLEVUECOLLEGE BC SSC,U BLDG1","U Building, Parking lot 4",Bellevue,WA,98007,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.583738,-122.145777,2/1/2026,165179,2026-02-01 01:59:45 UTC,public,FALSE,FALSE
ELEC,KGIP BELL SOUTH STATION 6,316 116th Ave NE,Bellevue,WA,98114,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.612677,-122.185136,2/1/2026,165275,2026-02-01 01:57:37 UTC,public,FALSE,FALSE
ELEC,KGIP BELL SOUTH STATION 1,376 116th Ave NE,Bellevue,WA,98114,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.612661,-122.185158,2/1/2026,165276,2026-02-01 01:57:35 UTC,public,FALSE,FALSE
ELEC,KC AIRPORT KC AIRPORT 2,7259 King County Airport Access Rd,Seattle,WA,98108,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.536812,-122.303923,2/1/2026,165290,2026-02-01 01:59:42 UTC,public,FALSE,FALSE
ELEC,KING COUNTY DES KC FAUNTLEROY3,4829 SW Barton St,Seattle,WA,98136,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.523218,-122.393376,2/1/2026,165338,2026-02-01 02:01:17 UTC,public,FALSE,FALSE
ELEC,KING COUNTY DES KC FAUNTLEROY2,4829 SW Barton St,Seattle,WA,98136,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.523056,-122.395735,2/1/2026,165339,2026-02-01 02:01:16 UTC,public,FALSE,FALSE
ELEC,SOUND TRANSIT TUKWILA 2,7301 Longacres Way,Tukwila,WA,98188,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.460194,-122.240749,2/1/2026,165509,2026-02-01 02:01:22 UTC,public,FALSE,FALSE
ELEC,KING COUNTY DES SK P&R 4,10610 NE 38th PL,Kirkland,WA,98033,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.643471,-122.196569,2/1/2026,165563,2026-02-01 02:01:33 UTC,public,FALSE,FALSE
ELEC,KING COUNTY DES SK P&R 1,10610 NE 38th PL,Kirkland,WA,98033,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.643584,-122.195913,2/1/2026,165564,2026-02-01 02:01:32 UTC,public,FALSE,FALSE
ELEC,"Walmart 5195 - Everett, WA",11400 Hwy. 99,Everett,WA,98204,833-632-2778,E,,Public,,1,3,,Electrify America,47.8935,-122.256,2/1/2026,165647,2026-02-01 04:39:17 UTC,public,FALSE,FALSE
ELEC,Icicle Village Resort - Tesla Destination,505 Hwy 2,Leavenworth,WA,98826,877-798-3752,E,,Public,,1,,,Tesla Destination,47.589123,-120.672887,7/1/2024,165748,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Icicle Village Resort,505 Highway 2,Leavenworth,WA,98826,800-961-0162,E,,Public,,1,,,Non-Networked,47.588981,-120.67331,8/10/2022,165749,2025-10-24 16:13:41 UTC,public,TRUE,FALSE
ELEC,Holiday Inn Express - Ellensburg,1620 Canyon Rd,Ellensburg,WA,98926,509-962-9400,E,,Public,,1,,,Non-Networked,46.976691,-120.541869,11/6/2024,165762,2025-02-12 00:16:32 UTC,public,TRUE,FALSE
ELEC,Obertal Inn,922 Commercial St,Leavenworth,WA,98826,509-548-5204,E,,Public,,1,,,Non-Networked,47.595741,-120.659917,8/12/2025,165765,2025-08-12 16:52:28 UTC,public,TRUE,FALSE
ELEC,Wilkommen Park & Ride,116 River Bend Dr,Leavenworth,WA,98826,509-548-5807,E,,Public,,1,,,Non-Networked,47.597602,-120.644466,11/6/2024,165766,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,Hampton Inn & Suites - Leavenworth,301 Ward Strasse,Leavenworth,WA,98826,509-470-9798,E,,Public,,1,,,Non-Networked,47.595939,-120.64403,11/6/2024,165767,2025-02-12 00:16:32 UTC,public,TRUE,FALSE
ELEC,Broadway Apartments - 1st Floor,3214 Broadway,Everett,WA,98201,888-998-2546,E,,Public,,6,,,Blink Network,47.9749,-122.2014,2/1/2026,165841,2026-02-01 00:54:33 UTC,public,FALSE,FALSE
ELEC,KING COUNTY DES ISSAQUAH P&R 6,1755 Highlands Dr NE,Issaquah,WA,98029,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.545719,-122.015713,2/1/2026,166205,2026-02-01 02:01:56 UTC,public,FALSE,FALSE
ELEC,KING COUNTY DES ISSAQUAH P&R 5,1755 Highlands Dr NE,Issaquah,WA,98029,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.545785,-122.018499,2/1/2026,166206,2026-02-01 02:01:56 UTC,public,FALSE,FALSE
ELEC,INSIGNIA 953 150 151N,583 Battery St,Seattle,WA,98164,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.606202,-122.33208,2/1/2026,166923,2026-02-01 01:12:26 UTC,public,FALSE,FALSE
ELEC,INSIGNIA 953 144 145N,583 Battery St,Seattle,WA,98104,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.606184,-122.332135,2/1/2026,166924,2026-02-01 01:12:19 UTC,public,FALSE,FALSE
ELEC,"The Hub at Lacey Office Space: 676 Woodland Square Loop SE, Lacey",676 Woodland Square Loop SE,Lacey,WA,98503,866-816-7584,E,,Public,,4,2,,EV Connect,47.041828,-122.825276,2/1/2026,166926,2026-02-01 04:57:20 UTC,public,FALSE,FALSE
ELEC,Tellus on Dexter Apartments,403 Dexter Ave N.,Seattle,WA,98109,888-998-2546,E,,Public,,4,,,Blink Network,47.622505,-122.34279,2/1/2026,167221,2026-02-01 00:11:00 UTC,public,FALSE,FALSE
ELEC,Audi Tri-Cities,1125 Aaron Dr,Richland,WA,99352,888-998-2546,E,,Public,,2,,,Blink Network,46.259655,-119.282117,2/1/2026,167222,2026-02-01 00:54:33 UTC,public,FALSE,FALSE
ELEC,KGIP BELL SOUTH STATION 2,316 116th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.612419,-122.184446,2/1/2026,167379,2026-02-01 01:57:34 UTC,public,FALSE,FALSE
ELEC,1500 Orchard Street Apartments,1502 S Orchard Street,Tacoma,WA,98405,888-998-2546,E,,Public,,2,,,Blink Network,47.2469268,-122.5062726,2/1/2026,167404,2026-02-01 00:50:25 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT WEST SEATTLE 1,4535 39th Avenue Southwest,Seattle,WA,98116,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.562261,-122.381633,2/1/2026,167474,2026-02-01 03:55:29 UTC,public,FALSE,FALSE
