lat,lon,time_range,flag,geartype,vessel_ids,apparent_fishing_hours,effort_index,fuel_consumption,catch_value_usd,crew_size
-11.7,-77.4,2023-01,,other_purse_seines,4,21.2448,28.28,22.36,109.42,9.7
-4.6,-81.3,2023-02,PER,inconclusive,1,21.2448,22.35,24.47,109.47,8.3
-13.7,-76.9,2023-01,PER,other_purse_seines,1,2.35,2.96,5.52,8.18,9.1
-8.7,-79.3,2023-01,,other_purse_seines,1,0.32,6.87,2.72,6.61,8.3
-14.2,-77.1,2023-02,,pole_and_line,1,0.26,0.0,8.71,2.08,6.8
-12.5,-77.0,2023-01,PER,inconclusive,1,6.77,13.81,18.63,33.14,9.6
-14.9,-77.5,2023-02,PER,other_purse_seines,1,0.18,0.0,5.2,3.79,8.7
-6.1,-83.1,2023-02,ECU,tuna_purse_seines,1,1.37,3.34,0.0,11.95,6.7
-9.7,-78.4,2023-01,,other_purse_seines,2,5.5,7.55,6.35,14.33,8.0
-7.2,-79.9,2023-01,PER,tuna_purse_seines,3,5.65,9.78,12.02,125.57,6.9
-12.8,-77.0,2023-02,PER,other_purse_seines,10,21.2448,28.92,27.86,153.47,
-14.5,-77.4,2023-03,PER,tuna_purse_seines,1,8.77,11.34,10.96,23.6,7.7
-17.1,-77.9,2023-02,,purse_seines,1,1.7,6.21,10.21,7.19,6.9
-9.1,-78.6,2023-02,PER,tuna_purse_seines,3,5.46,4.15,5.54,20.02,7.5
-14.5,-76.9,2023-01,PER,set_longlines,1,9.82,14.52,8.18,75.4,9.7
-7.4,-81.2,2023-03,PER,other_purse_seines,1,0.34,0.0,2.27,6.85,
-9.1,-78.6,2023-03,PER,other_purse_seines,20,21.2448,26.84,28.54,187.22,8.8
-17.7,-71.5,2023-01,,other_purse_seines,2,11.88,16.25,17.59,172.92,9.1
-15.3,-78.1,2023-02,ECU,tuna_purse_seines,1,0.89,4.96,5.44,8.97,6.6
-7.5,-79.8,2023-01,PER,pole_and_line,1,2.82,6.99,0.95,12.21,7.4
-14.5,-77.4,2023-02,PER,other_purse_seines,3,5.92,9.43,11.4,103.8,7.9
-13.0,-77.0,2023-02,PER,purse_seines,1,1.66,8.23,8.65,12.79,7.0
-9.4,-79.1,2023-03,PER,other_purse_seines,1,2.17,3.36,1.77,18.63,7.2
-12.1,-77.4,2023-01,PER,other_purse_seines,11,10.23,14.82,10.3,44.25,7.7
-12.4,-76.9,2023-01,PER,other_purse_seines,42,21.2448,26.56,23.74,148.76,9.8
-15.2,-77.5,2023-02,PER,other_purse_seines,7,16.91,25.21,24.72,76.77,9.7
-14.1,-77.0,2023-01,PER,set_gillnets,1,5.23,8.79,11.05,131.74,8.3
-14.9,-77.6,2023-02,HND,other_purse_seines,1,3.47,5.6,3.77,54.19,8.1
-14.1,-77.4,2023-01,PER,set_gillnets,1,1.01,10.74,10.22,15.29,
-14.9,-77.5,2023-03,PER,tuna_purse_seines,1,1.44,3.57,5.88,14.97,10.7
-7.0,-80.2,2023-01,PER,tuna_purse_seines,2,2.82,1.45,1.03,24.16,7.1
-17.9,-76.9,2023-03,ECU,tuna_purse_seines,1,6.37,17.05,13.98,52.14,10.1
-12.8,-76.9,2023-01,SSD,tuna_purse_seines,1,2.09,4.67,4.12,7.84,7.6
-11.8,-77.5,2023-03,PER,other_purse_seines,1,7.05,11.53,7.95,43.79,
-7.4,-79.8,2023-02,PER,purse_seines,1,0.86,4.25,8.12,6.5,6.8
-13.9,-78.0,2023-02,PER,other_purse_seines,2,5.15,9.01,10.77,35.83,6.8
-6.3,-80.9,2023-01,PER,other_purse_seines,29,21.2448,25.8,23.62,129.42,9.1
-12.4,-77.1,2023-03,,other_purse_seines,1,0.92,0.0,5.45,4.04,6.9
-12.8,-77.0,2023-01,PER,pole_and_line,2,0.68,5.1,1.49,10.3,6.7
-6.9,-80.1,2023-01,PER,fishing,1,5.2,17.9,15.51,44.1,7.6
-15.0,-75.6,2023-01,PER,tuna_purse_seines,1,0.23,7.24,1.53,26.14,7.4
-16.8,-78.3,2023-03,ECU,tuna_purse_seines,4,3.17,8.42,9.52,22.24,
-17.1,-78.3,2023-02,PER,tuna_purse_seines,1,3.17,5.76,7.66,30.91,6.9
-13.2,-78.2,2023-02,PER,fishing,1,0.98,0.62,7.24,5.03,8.9
-8.0,-79.5,2023-01,GBR,other_purse_seines,1,2.42,3.28,2.77,18.26,8.5
-13.8,-76.8,2023-01,PER,other_purse_seines,1,1.95,2.81,7.3,10.05,8.6
-6.7,-81.5,2023-03,ECU,fishing,1,1.89,1.29,5.16,10.11,
-4.1,-82.5,2023-03,ECU,tuna_purse_seines,1,2.56,12.11,8.01,59.99,7.4
-6.5,-81.0,2023-01,PER,purse_seines,1,2.86,7.07,13.29,16.6,11.5
-12.9,-76.7,2023-03,PER,other_purse_seines,2,4.79,6.41,14.57,23.64,7.4
-5.4,-81.2,2023-01,PER,pole_and_line,1,0.64,4.12,2.58,42.44,6.8
-14.1,-76.5,2023-02,PER,other_purse_seines,3,1.41,11.38,5.0,24.85,6.7
-8.2,-79.6,2023-03,PER,other_purse_seines,1,2.45,9.24,9.26,68.73,7.8
-10.0,-81.0,2023-01,,purse_seines,1,1.26,9.63,8.86,7.49,8.0
-8.0,-79.7,2023-01,PER,purse_seines,1,1.04,2.38,1.83,7.95,9.2
-14.3,-76.8,2023-01,PER,fishing,1,0.26,0.0,0.0,5.42,7.4
-6.8,-80.7,2023-01,PER,purse_seines,3,6.46,11.68,13.27,42.75,8.5
-5.4,-83.0,2023-03,ECU,tuna_purse_seines,1,0.25,5.56,2.37,7.38,7.0
-13.5,-77.5,2023-02,PER,purse_seines,1,0.08,7.4,7.21,6.24,7.0
-12.7,-76.8,2023-01,HND,other_purse_seines,1,0.17,0.0,1.77,17.08,6.6
-15.0,-76.9,2023-02,PER,other_purse_seines,1,1.01,3.99,3.23,4.74,6.7
-8.1,-79.6,2023-02,AIA,purse_seines,1,0.46,10.75,8.95,6.87,7.0
-8.0,-79.8,2023-02,PER,tuna_purse_seines,1,1.23,0.0,1.47,8.92,
-14.8,-77.1,2023-02,PER,other_purse_seines,2,6.04,9.17,18.11,21.29,8.5
-12.2,-77.2,2023-01,PER,pole_and_line,2,10.18,14.12,18.57,35.36,8.4
-10.9,-77.9,2023-01,PER,tuna_purse_seines,1,1.02,0.93,2.54,11.6,
-13.3,-76.4,2023-01,PER,pole_and_line,1,3.33,11.29,5.78,47.93,7.8
-12.9,-77.6,2023-02,PER,other_purse_seines,2,3.53,7.21,12.72,29.15,7.1
-6.7,-80.9,2023-01,PER,other_purse_seines,35,21.2448,22.29,24.05,177.61,8.5
-18.0,-71.1,2023-02,PER,fishing,1,3.21,4.32,4.54,33.19,6.8
-14.2,-76.5,2023-03,PER,pole_and_line,1,1.35,2.63,3.9,13.82,8.1
-13.4,-77.2,2023-03,PER,other_purse_seines,2,6.93,18.17,6.97,30.9,8.0
-12.3,-77.3,2023-01,PER,other_purse_seines,12,21.2448,26.04,29.54,87.87,9.5
-6.0,-82.4,2023-02,PER,other_purse_seines,1,1.33,2.96,5.46,7.36,7.4
-6.8,-81.2,2023-03,PER,other_purse_seines,1,0.32,9.59,11.37,9.03,6.7
-11.3,-77.8,2023-01,PER,tuna_purse_seines,2,5.4,11.13,11.52,25.15,7.2
-8.4,-79.2,2023-01,,other_purse_seines,1,0.25,13.03,4.26,2.08,7.2
-15.2,-75.5,2023-01,,other_purse_seines,1,2.42,4.8,5.65,8.31,7.3
-13.1,-76.6,2023-01,PER,pole_and_line,1,1.22,0.0,0.0,11.35,6.6
-16.7,-77.3,2023-03,PER,other_purse_seines,1,1.8,11.45,11.16,17.27,7.3
-12.0,-77.2,2023-02,PAN,inconclusive,1,0.44,2.71,10.83,10.64,8.8
-15.3,-79.2,2023-03,ECU,tuna_purse_seines,1,5.01,9.61,5.52,29.3,7.6
-15.3,-77.7,2023-02,PER,tuna_purse_seines,1,0.16,3.66,0.0,5.43,6.6
-13.4,-76.5,2023-01,PER,pole_and_line,1,4.86,7.0,7.39,23.28,8.4
-12.8,-77.5,2023-02,PER,set_longlines,1,1.33,8.35,9.07,19.88,8.0
-10.4,-78.2,2023-02,PER,purse_seines,1,0.9,2.25,0.0,7.06,8.2
-14.3,-77.6,2023-02,PER,other_purse_seines,5,5.24,11.49,2.86,75.63,7.2
-11.9,-80.7,2023-02,PER,tuna_purse_seines,1,0.03,3.06,4.34,4.97,6.7
-13.4,-77.2,2023-03,PER,purse_seines,1,1.49,8.05,4.55,14.23,6.9
-12.4,-77.0,2023-01,PER,pole_and_line,2,3.31,14.78,14.29,26.92,7.1
-8.7,-78.9,2023-01,PER,tuna_purse_seines,1,0.08,4.85,8.99,3.37,6.7
-15.1,-77.5,2023-02,PER,other_purse_seines,3,5.38,8.76,8.98,33.55,7.6
-9.9,-78.4,2023-01,PER,tuna_purse_seines,2,2.49,17.12,6.12,12.76,7.5
-12.2,-77.4,2023-01,PER,other_purse_seines,3,0.66,11.92,5.76,9.65,7.9
-14.4,-77.0,2023-03,AIA,purse_seines,1,0.25,3.87,8.15,14.43,7.1
-14.8,-77.1,2023-03,PER,tuna_purse_seines,1,2.81,10.74,7.87,18.44,
-3.5,-81.6,2023-02,PER,other_purse_seines,1,5.1,11.41,10.24,44.61,7.5
-7.9,-79.5,2023-02,GBR,other_purse_seines,1,0.21,3.61,11.45,1.8,8.0
-11.2,-77.9,2023-01,PER,tuna_purse_seines,2,7.55,9.23,9.83,41.95,8.0
-7.8,-80.0,2023-02,PER,other_purse_seines,1,0.18,4.87,7.95,4.54,9.1
-7.8,-79.7,2023-02,,other_purse_seines,3,11.7,12.67,6.7,51.23,8.0
-13.3,-76.5,2023-02,PER,other_purse_seines,1,0.88,10.97,10.27,2.13,
-8.4,-79.5,2023-02,AIA,purse_seines,1,1.41,12.06,5.96,8.95,7.6
-14.8,-76.9,2023-01,PER,fishing,1,3.8,5.36,4.84,16.25,7.3
-12.0,-77.3,2023-01,PER,inconclusive,1,1.28,3.12,0.0,22.49,8.1
-13.4,-78.1,2023-02,PER,other_purse_seines,1,0.46,0.02,9.5,5.32,9.0
-13.3,-77.2,2023-03,PER,other_purse_seines,1,2.85,12.2,8.41,30.73,8.4
-12.4,-77.3,2023-01,PER,other_purse_seines,2,3.92,8.79,6.3,23.86,8.9
-14.7,-77.7,2023-02,PER,tuna_purse_seines,1,0.88,0.97,0.63,5.8,8.0
-11.7,-78.6,2023-03,PER,other_purse_seines,1,0.32,3.21,1.91,9.03,7.1
-14.4,-76.9,2023-01,PER,pole_and_line,1,2.8,11.0,12.35,7.25,7.7
-16.1,-77.9,2023-03,ECU,tuna_purse_seines,1,1.05,6.53,5.77,4.15,7.2
-7.4,-80.3,2023-01,PER,other_purse_seines,1,1.81,10.48,9.67,5.0,7.1
-15.7,-77.6,2023-02,PER,other_purse_seines,7,11.97,9.02,5.05,48.25,9.0
-15.4,-76.7,2023-03,PER,purse_seines,1,2.76,8.48,13.14,20.05,7.1
-6.6,-80.8,2023-01,,inconclusive,1,7.21,13.82,12.06,22.39,7.4
-9.9,-80.2,2023-03,PER,other_purse_seines,1,0.06,5.61,0.0,8.83,9.9
-8.5,-79.1,2023-01,PER,tuna_purse_seines,2,5.11,10.87,4.89,19.67,7.0
-15.8,-78.0,2023-02,ECU,tuna_purse_seines,1,0.2,2.41,1.33,8.37,6.8
-15.4,-79.2,2023-03,ECU,tuna_purse_seines,1,1.37,4.9,13.29,19.19,8.0
-9.3,-78.9,2023-01,PER,tuna_purse_seines,1,1.23,2.56,0.99,5.26,8.7
-12.4,-77.2,2023-03,PER,pole_and_line,1,1.48,0.68,2.17,7.19,
-14.2,-77.2,2023-03,PER,other_purse_seines,2,3.16,13.57,19.85,18.94,8.3
-12.5,-76.9,2023-01,,other_purse_seines,5,21.2448,24.47,37.99,112.24,8.8
-8.4,-80.6,2023-02,PER,other_purse_seines,1,5.75,8.26,13.11,51.3,9.2
-14.6,-78.1,2023-02,ECU,tuna_purse_seines,1,6.28,0.0,6.98,45.26,8.2
-8.2,-79.5,2023-02,GBR,other_purse_seines,1,4.47,11.49,10.04,34.05,8.6
-12.4,-76.9,2023-01,PER,purse_seines,5,11.35,15.64,19.41,143.15,10.2
-14.9,-77.1,2023-02,PER,other_purse_seines,2,2.8,5.01,8.08,20.22,8.3
-12.8,-77.6,2023-02,PER,other_purse_seines,2,3.95,7.42,0.0,41.6,7.6
-10.8,-77.9,2023-01,PER,tuna_purse_seines,1,0.86,3.82,0.74,12.45,7.3
-10.2,-78.2,2023-02,PER,other_purse_seines,1,0.81,2.07,10.59,16.12,11.4
-10.3,-78.2,2023-01,,other_purse_seines,1,2.55,4.14,10.07,46.06,7.3
-16.2,-77.8,2023-03,ECU,tuna_purse_seines,1,1.48,7.38,6.55,10.6,6.9
-12.2,-78.6,2023-02,PER,other_purse_seines,1,5.01,13.17,14.15,27.45,8.6
-8.6,-79.3,2023-01,PER,tuna_purse_seines,1,0.68,8.93,10.14,7.76,9.0
-6.9,-81.5,2023-03,ECU,fishing,1,1.01,5.42,2.73,16.04,8.1
-8.0,-79.6,2023-01,PER,tuna_purse_seines,3,2.36,11.32,10.12,16.63,7.4
-15.2,-77.9,2023-02,PER,set_gillnets,1,6.55,15.51,3.5,32.76,8.0
-9.8,-78.4,2023-01,PER,tuna_purse_seines,3,7.62,17.45,23.68,77.43,8.3
-9.5,-78.5,2023-01,AIA,purse_seines,1,2.94,11.07,21.06,36.39,9.3
-7.5,-79.7,2023-01,PER,other_purse_seines,65,21.2448,22.05,32.06,105.27,8.9
-15.2,-77.1,2023-02,PER,other_purse_seines,2,2.76,7.49,2.45,10.51,6.9
-8.1,-79.3,2023-01,GBR,other_purse_seines,1,7.99,14.53,6.55,43.05,7.9
-11.9,-77.3,2023-01,PER,tuna_purse_seines,1,0.42,10.47,8.21,8.63,
-11.6,-77.8,2023-01,PER,pole_and_line,1,2.83,5.58,9.19,11.59,8.3
-7.7,-80.7,2023-03,PER,other_purse_seines,1,2.82,9.12,9.5,21.65,6.9
-17.5,-71.6,2023-02,,other_purse_seines,2,2.21,7.34,8.42,11.41,7.3
-14.4,-77.5,2023-02,,other_purse_seines,1,0.97,0.0,0.0,7.64,6.9
-10.4,-78.1,2023-02,PER,inconclusive,1,1.56,3.91,0.66,14.28,7.9
-16.5,-76.9,2023-03,PER,fishing,1,3.29,3.74,7.14,11.11,6.8
-14.2,-76.8,2023-02,PER,set_gillnets,1,2.01,14.21,5.23,9.72,7.2
-11.6,-77.4,2023-01,PER,pole_and_line,1,1.85,7.94,12.51,25.44,
-13.1,-77.0,2023-02,PER,other_purse_seines,7,9.89,19.65,13.31,21.85,8.6
-15.7,-77.1,2023-02,PER,purse_seines,1,1.05,7.04,3.06,7.17,7.2
-16.9,-76.9,2023-03,PER,other_purse_seines,1,2.45,9.13,9.02,16.26,
-16.9,-78.4,2023-03,ECU,tuna_purse_seines,3,21.2448,32.12,27.31,158.08,8.0
-9.5,-78.8,2023-03,ECU,tuna_purse_seines,1,1.78,4.29,5.8,11.01,6.9
-15.6,-77.2,2023-02,PER,purse_seines,1,0.07,0.39,2.46,4.06,7.8
-15.4,-77.7,2023-02,PER,tuna_purse_seines,2,10.13,12.2,15.95,37.19,8.5
-12.7,-78.1,2023-02,PER,other_purse_seines,1,1.38,9.75,7.82,9.22,7.4
-6.9,-80.4,2023-01,PER,other_purse_seines,24,21.2448,27.82,24.16,151.5,
-12.2,-77.4,2023-03,PER,pole_and_line,1,6.14,7.89,19.5,25.03,8.1
-13.7,-78.2,2023-02,PER,tuna_purse_seines,1,3.23,2.89,10.27,13.51,7.3
-8.2,-80.2,2023-03,PER,other_purse_seines,1,3.05,5.32,6.99,26.74,
-15.1,-77.1,2023-01,PER,pole_and_line,1,5.68,11.85,8.03,51.54,7.1
-6.6,-80.8,2023-01,PER,other_purse_seines,48,21.2448,27.53,26.67,143.16,
-14.4,-77.6,2023-02,PER,other_purse_seines,2,1.97,4.1,14.54,19.25,9.7
-14.0,-76.6,2023-01,SSD,tuna_purse_seines,1,5.37,6.21,3.33,38.42,
-11.8,-77.6,2023-01,PER,pole_and_line,1,1.74,4.3,10.54,15.07,7.6
-5.5,-81.1,2023-01,PER,tuna_purse_seines,1,2.31,12.38,6.12,15.44,7.2
-5.4,-82.7,2023-02,ECU,tuna_purse_seines,1,0.06,13.35,10.42,5.25,6.9
-13.3,-78.2,2023-02,PER,set_gillnets,1,7.0,12.79,15.52,12.48,7.5
-6.8,-80.3,2023-01,PER,other_purse_seines,49,21.2448,33.55,32.29,81.72,8.6
-8.1,-79.5,2023-02,GBR,other_purse_seines,1,0.17,4.89,0.88,31.51,7.8
-9.7,-78.5,2023-02,PER,purse_seines,1,0.35,0.0,5.8,5.51,6.7
-16.4,-78.4,2023-03,ECU,tuna_purse_seines,1,0.63,3.65,0.64,6.89,6.8
-16.4,-73.8,2023-02,PER,other_purse_seines,2,5.89,5.98,9.01,29.74,8.4
-14.8,-77.5,2023-02,PER,other_purse_seines,5,10.89,17.45,21.36,131.61,8.2
-14.8,-76.9,2023-01,PER,pole_and_line,1,5.06,10.02,15.47,93.13,7.7
-15.5,-75.3,2023-03,PER,other_purse_seines,1,2.06,0.0,8.17,7.06,8.4
-14.7,-77.5,2023-03,PER,purse_seines,1,2.24,2.77,0.59,15.79,7.6
-12.3,-78.7,2023-02,PER,fishing,1,6.8,18.23,13.24,26.59,7.4
-8.4,-79.0,2023-01,PER,fishing,3,10.22,13.15,16.91,54.97,7.6
-14.1,-77.2,2023-03,PER,other_purse_seines,2,2.63,7.5,4.93,11.94,7.5
-13.4,-76.3,2023-01,PER,other_purse_seines,28,21.2448,25.97,31.9,149.8,8.3
-14.9,-77.0,2023-02,,other_purse_seines,1,1.2,2.2,1.62,7.47,7.9
-12.1,-78.6,2023-02,PER,other_purse_seines,2,14.76,21.28,19.38,67.52,8.1
-16.4,-77.8,2023-03,ECU,tuna_purse_seines,1,4.89,7.44,6.33,27.2,6.9
-9.0,-80.4,2023-03,PER,purse_seines,1,1.15,2.71,3.82,9.63,7.4
-4.1,-81.7,2023-02,PER,other_purse_seines,1,0.87,4.43,1.11,11.13,6.7
-12.9,-77.0,2023-02,PER,other_purse_seines,14,21.2448,19.84,26.14,82.62,11.3
-15.0,-75.7,2023-02,,other_purse_seines,1,1.61,0.0,1.93,13.43,8.0
-15.5,-77.8,2023-02,PER,other_purse_seines,7,15.18,13.4,24.68,78.81,9.9
-3.6,-81.9,2023-02,PER,other_purse_seines,2,1.0,9.24,3.56,7.08,6.8
-15.9,-78.5,2023-03,PER,tuna_purse_seines,1,0.99,6.77,2.37,6.01,7.6
-4.3,-82.6,2023-03,ECU,tuna_purse_seines,1,0.25,4.16,8.32,4.18,
-8.0,-79.5,2023-01,AIA,purse_seines,1,0.22,5.81,5.04,4.1,6.6
-14.0,-76.5,2023-01,PER,other_purse_seines,10,16.49,24.81,24.93,68.67,8.5
-15.2,-77.6,2023-02,PER,purse_seines,1,1.43,0.0,0.0,21.74,7.9
-7.1,-80.1,2023-01,PER,purse_seines,5,16.11,14.51,20.77,80.1,
-12.0,-77.4,2023-02,PER,other_purse_seines,9,20.72,27.19,29.32,134.84,8.3
-8.1,-79.4,2023-01,PER,pole_and_line,1,2.75,10.65,4.53,36.71,8.3
-3.8,-81.4,2023-02,PER,other_purse_seines,1,6.44,13.47,23.35,42.09,
-7.6,-79.6,2023-01,PER,purse_seines,7,21.2448,21.76,33.59,81.13,9.5
-14.6,-77.7,2023-02,PER,tuna_purse_seines,1,5.01,9.18,8.87,64.05,7.7
-15.6,-75.1,2023-03,PER,other_purse_seines,1,1.4,8.69,10.26,5.46,7.2
-3.5,-81.1,2023-02,ECU,tuna_purse_seines,2,4.07,8.07,4.8,18.76,8.9
-9.7,-78.5,2023-03,PER,other_purse_seines,1,0.15,1.36,7.75,6.21,7.3
-11.0,-77.8,2023-01,AIA,purse_seines,1,3.09,4.97,2.24,18.17,7.1
-15.4,-78.0,2023-02,PER,other_purse_seines,1,1.18,9.17,14.25,9.28,9.0
-15.6,-77.6,2023-02,PER,other_purse_seines,11,21.2448,21.96,22.39,142.9,8.5
-15.0,-77.3,2023-02,PER,other_purse_seines,7,13.33,16.07,15.96,91.75,8.4
-9.7,-81.7,2023-02,PER,tuna_purse_seines,1,5.56,13.54,12.69,51.44,8.1
-15.6,-77.5,2023-02,HND,other_purse_seines,1,4.71,6.09,9.18,37.63,8.2
-7.4,-79.7,2023-02,PER,other_purse_seines,13,21.2448,16.49,25.25,27.87,8.2
-12.6,-78.1,2023-02,PER,other_purse_seines,1,0.02,5.27,13.64,3.37,6.8
-8.4,-79.1,2023-01,PER,pole_and_line,1,1.91,4.57,0.0,5.37,8.6
-14.4,-76.9,2023-01,PER,fishing,2,13.03,12.28,15.16,58.83,8.2
-8.3,-79.3,2023-01,PER,fishing,1,2.23,1.1,0.0,13.6,7.4
-3.5,-81.1,2023-03,ECU,other_purse_seines,1,1.85,7.93,11.07,18.08,6.7
-14.9,-76.2,2023-03,PER,other_purse_seines,1,5.15,12.63,11.69,22.45,9.6
-7.1,-79.8,2023-01,PER,tuna_purse_seines,3,4.98,4.98,14.3,34.01,7.2
-8.8,-79.7,2023-02,PER,other_purse_seines,1,3.1,9.03,6.76,20.86,6.6
-12.0,-77.2,2023-03,ESP,drifting_longlines,4,21.2448,25.96,27.81,132.32,9.7
-7.9,-79.6,2023-02,PER,tuna_purse_seines,2,0.64,4.65,0.0,5.18,7.5
-13.6,-78.2,2023-02,PER,tuna_purse_seines,1,0.27,7.21,0.0,5.38,7.5
-7.3,-80.4,2023-01,PER,other_purse_seines,1,1.89,0.03,0.0,15.53,
-12.9,-76.8,2023-01,PER,purse_seines,3,3.34,5.31,9.26,23.16,9.1
-15.4,-78.1,2023-02,ECU,tuna_purse_seines,1,0.13,15.7,4.41,4.61,7.1
-5.6,-82.2,2023-02,PER,other_purse_seines,1,6.88,6.6,11.86,58.43,7.8
-8.2,-79.3,2023-01,GBR,other_purse_seines,1,5.37,10.54,18.17,39.88,7.7
-15.1,-77.1,2023-02,PER,other_purse_seines,2,1.73,1.54,2.87,12.97,9.4
-16.7,-77.8,2023-03,ECU,tuna_purse_seines,1,0.39,7.58,4.03,4.76,7.1
-6.9,-81.6,2023-02,PER,other_purse_seines,1,1.87,7.66,5.23,11.66,
-15.7,-76.7,2023-03,PER,other_purse_seines,2,3.72,5.15,11.57,28.69,7.0
-12.2,-77.1,2023-01,,other_purse_seines,2,4.19,8.41,5.2,62.06,7.6
-11.5,-77.7,2023-01,PER,other_purse_seines,4,6.27,12.83,10.93,21.07,7.9
-12.5,-78.3,2023-02,PER,other_purse_seines,2,3.82,12.87,2.61,19.8,7.5
-16.7,-76.9,2023-03,PER,other_purse_seines,1,4.88,11.12,5.61,28.91,8.5
-9.1,-78.8,2023-01,PER,tuna_purse_seines,3,7.05,16.81,4.13,155.53,
-10.7,-78.0,2023-01,,other_purse_seines,2,3.55,8.92,2.66,14.83,7.2
-11.9,-77.5,2023-03,PER,other_purse_seines,1,1.8,10.35,5.94,12.58,7.0
-7.4,-79.9,2023-01,,other_purse_seines,2,8.21,14.71,3.4,35.0,7.3
-11.1,-78.1,2023-03,PER,other_purse_seines,1,2.01,6.94,6.49,5.02,9.3
-13.8,-78.0,2023-02,PER,other_purse_seines,3,9.85,16.97,15.54,43.18,8.4
-7.4,-79.9,2023-01,PER,tuna_purse_seines,7,16.05,23.81,23.8,139.82,8.2
-14.7,-77.4,2023-03,PER,purse_seines,1,0.08,4.59,1.02,2.05,7.3
-10.6,-78.2,2023-02,PER,other_purse_seines,2,2.69,3.2,15.48,15.14,8.0
-8.2,-79.3,2023-01,PER,tuna_purse_seines,4,4.78,8.31,13.55,21.61,7.1
-9.0,-78.9,2023-01,AIA,purse_seines,1,3.63,12.55,8.9,32.86,7.6
-14.5,-77.1,2023-02,PER,set_gillnets,1,1.22,5.69,1.69,5.9,6.6
-9.7,-78.4,2023-02,PER,purse_seines,1,0.16,1.19,6.45,3.15,7.2
-14.5,-76.5,2023-01,PER,other_purse_seines,1,0.06,2.52,3.12,3.8,7.2
-4.3,-81.5,2023-03,ECU,fishing,1,2.01,10.84,12.12,11.09,7.0
-14.0,-77.5,2023-02,PER,purse_seines,1,0.54,0.0,8.96,7.43,6.8
-15.0,-77.8,2023-02,PER,other_purse_seines,3,1.83,0.05,0.0,26.73,6.8
-9.3,-78.6,2023-01,PER,pole_and_line,1,3.76,5.39,11.4,24.52,7.5
-9.0,-80.3,2023-03,PER,purse_seines,1,8.05,9.36,13.02,23.48,8.4
-16.5,-77.1,2023-03,ECU,tuna_purse_seines,1,1.22,8.83,0.01,12.21,8.2
-8.1,-80.7,2023-03,PER,other_purse_seines,1,0.96,5.95,1.79,12.9,7.1
-5.2,-82.2,2023-02,PER,other_purse_seines,1,0.44,6.82,5.77,10.29,8.3
-14.2,-76.6,2023-02,PER,other_purse_seines,4,4.89,7.97,4.54,87.36,9.2
-9.1,-78.8,2023-01,GBR,other_purse_seines,1,2.95,9.99,0.13,40.04,6.8
-11.0,-78.8,2023-03,PER,other_purse_seines,1,0.58,4.03,5.29,11.43,7.5
-8.8,-79.2,2023-02,PER,other_purse_seines,2,2.33,2.83,7.42,21.69,7.2
-8.3,-79.1,2023-01,PER,pole_and_line,1,4.22,5.42,3.55,11.85,9.1
-14.7,-77.0,2023-03,PER,purse_seines,1,0.54,6.85,3.14,13.2,7.5
-9.0,-80.5,2023-03,PER,purse_seines,1,3.31,9.62,7.05,14.49,6.8
-14.3,-77.5,2023-02,PER,other_purse_seines,5,11.89,14.68,11.04,65.9,8.4
-7.0,-79.9,2023-01,PER,purse_seines,1,0.34,7.99,4.82,13.43,8.2
-7.7,-79.8,2023-01,PER,tuna_purse_seines,5,12.16,19.04,15.3,177.11,8.4
-5.8,-81.6,2023-03,ECU,tuna_purse_seines,1,0.34,3.1,0.0,3.61,7.0
-11.0,-77.9,2023-01,AIA,purse_seines,1,2.23,1.88,4.03,8.11,7.3
-15.1,-77.6,2023-02,PER,other_purse_seines,5,9.59,19.75,23.73,55.77,7.5
-6.1,-81.3,2023-01,PER,other_purse_seines,9,21.2448,28.59,28.74,155.53,
-6.7,-81.4,2023-03,ECU,fishing,1,1.0,8.2,4.33,8.42,7.1
-12.8,-76.8,2023-01,PER,purse_seines,3,11.92,13.71,17.48,108.38,8.7
-10.1,-81.6,2023-02,PAN,tuna_purse_seines,1,0.05,5.07,0.0,4.16,7.0
-7.5,-80.0,2023-01,PER,purse_seines,3,4.97,12.74,17.93,24.1,7.0
-4.9,-81.5,2023-03,ECU,fishing,1,3.01,8.1,6.34,30.13,7.1
-12.5,-77.4,2023-02,PER,other_purse_seines,1,1.67,5.76,2.2,8.55,6.8
-13.1,-78.2,2023-03,PER,other_purse_seines,1,0.25,0.0,0.0,4.12,7.0
-3.5,-81.5,2023-02,PER,other_purse_seines,1,5.2,14.46,7.89,28.6,7.5
-12.7,-76.8,2023-01,PER,other_purse_seines,41,21.2448,30.23,32.72,185.42,8.8
-7.8,-80.1,2023-02,PER,other_purse_seines,1,1.06,2.66,1.17,21.24,
-7.9,-79.6,2023-02,GBR,other_purse_seines,1,2.36,0.0,3.23,9.34,7.3
-14.4,-76.9,2023-01,PER,other_purse_seines,1,0.6,8.68,6.9,8.79,6.9
-8.1,-79.3,2023-01,PER,pole_and_line,1,6.72,7.38,11.39,48.42,7.6
-14.8,-77.0,2023-02,PER,other_purse_seines,6,15.74,20.23,24.38,31.05,8.3
-15.2,-77.7,2023-02,PER,fishing,1,0.53,3.97,5.27,6.62,
-8.0,-79.7,2023-02,,other_purse_seines,3,4.95,17.71,20.1,63.25,7.5
